episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
723,157,0.026674,1.000000,1256,547192
724,156,0.026541,1.000000,1248,548440
725,97,0.026408,1.000000,776,549216
726,99,0.026276,1.000000,792,550008
727,153,0.026144,1.000000,1224,551232
728,153,0.026014,1.000000,1224,552456
729,155,0.025884,1.000000,1240,553696
730,158,0.025754,1.000000,1264,554960
731,153,0.025625,1.000000,1224,556184
732,120,0.025497,1.000000,960,557144
733,98,0.025370,1.000000,784,557928
734,97,0.025243,1.000000,776,558704
735,94,0.025117,1.000000,752,559456
736,97,0.024991,1.000000,776,560232
737,103,0.024866,1.000000,824,561056
738,156,0.024742,1.000000,1248,562304
739,125,0.024618,1.000000,1000,563304
740,96,0.024495,1.000000,768,564072
741,97,0.024373,1.000000,776,564848
742,156,0.024251,1.000000,1248,566096
743,96,0.024130,1.000000,768,566864
744,158,0.024009,1.000000,1264,568128
745,153,0.023889,1.000000,1224,569352
746,155,0.023769,1.000000,1240,570592
747,133,0.023651,1.000000,1064,571656
748,90,0.023532,1.000000,720,572376
749,113,0.023415,1.000000,904,573280
750,96,0.023298,1.000000,768,574048
751,96,0.023181,1.000000,768,574816
752,96,0.023065,1.000000,768,575584
753,155,0.022950,1.000000,1240,576824
754,96,0.022835,1.000000,768,577592
755,97,0.022721,1.000000,776,578368
756,156,0.022607,1.000000,1248,579616
757,157,0.022494,1.000000,1256,580872
758,155,0.022382,1.000000,1240,582112
759,158,0.022270,1.000000,1264,583376
760,97,0.022159,1.000000,776,584152
761,97,0.022048,1.000000,776,584928
762,152,0.021938,1.000000,1216,586144
763,97,0.021828,1.000000,776,586920
764,97,0.021719,1.000000,776,587696
765,99,0.021610,1.000000,792,588488
766,158,0.021502,1.000000,1264,589752
767,97,0.021395,1.000000,776,590528
768,96,0.021288,1.000000,768,591296
769,158,0.021181,1.000000,1264,592560
770,97,0.021075,1.000000,776,593336
771,97,0.020970,1.000000,776,594112
772,155,0.020865,1.000000,1240,595352
773,156,0.020761,1.000000,1248,596600
774,99,0.020657,1.000000,792,597392
775,97,0.020554,1.000000,776,598168
776,114,0.020451,1.000000,912,599080
777,155,0.020349,1.000000,1240,600320
778,97,0.020247,1.000000,776,601096
779,97,0.020146,1.000000,776,601872
780,156,0.020045,1.000000,1248,603120
781,157,0.019945,1.000000,1256,604376
782,157,0.019845,1.000000,1256,605632
783,156,0.019746,1.000000,1248,606880
784,157,0.019647,1.000000,1256,608136
785,154,0.019549,1.000000,1232,609368
786,96,0.019451,1.000000,768,610136
787,156,0.019354,1.000000,1248,611384
788,156,0.019257,1.000000,1248,612632
789,96,0.019161,1.000000,768,613400
790,99,0.019065,1.000000,792,614192
791,157,0.018970,1.000000,1256,615448
792,96,0.018875,1.000000,768,616216
793,94,0.018780,1.000000,752,616968
794,99,0.018686,1.000000,792,617760
795,156,0.018593,1.000000,1248,619008
796,156,0.018500,1.000000,1248,620256
797,99,0.018408,1.000000,792,621048
798,99,0.018315,1.000000,792,621840
799,158,0.018224,1.000000,1264,623104
800,97,0.018133,1.000000,776,623880
801,157,0.018042,1.000000,1256,625136
802,155,0.017952,1.000000,1240,626376
803,156,0.017862,1.000000,1248,627624
804,101,0.017773,1.000000,808,628432
805,99,0.017684,1.000000,792,629224
806,96,0.017596,1.000000,768,629992
807,99,0.017508,1.000000,792,630784
808,156,0.017420,1.000000,1248,632032
809,96,0.017333,1.000000,768,632800
810,97,0.017246,1.000000,776,633576
811,97,0.017160,1.000000,776,634352
812,97,0.017074,1.000000,776,635128
813,94,0.016989,1.000000,752,635880
814,111,0.016904,1.000000,888,636768
815,98,0.016819,1.000000,784,637552
816,96,0.016735,1.000000,768,638320
817,94,0.016652,1.000000,752,639072
818,157,0.016568,1.000000,1256,640328
819,99,0.016486,1.000000,792,641120
820,102,0.016403,1.000000,816,641936
821,113,0.016321,1.000000,904,642840
822,158,0.016239,1.000000,1264,644104
823,99,0.016158,1.000000,792,644896
824,97,0.016078,1.000000,776,645672
825,97,0.015997,1.000000,776,646448
826,155,0.015917,1.000000,1240,647688
827,146,0.015838,1.000000,1168,648856
828,158,0.015758,1.000000,1264,650120
829,156,0.015680,1.000000,1248,651368
830,157,0.015601,1.000000,1256,652624
831,126,0.015523,1.000000,1008,653632
832,158,0.015446,1.000000,1264,654896
833,99,0.015368,1.000000,792,655688
834,156,0.015291,1.000000,1248,656936
835,158,0.015215,1.000000,1264,658200
836,97,0.015139,1.000000,776,658976
837,111,0.015063,1.000000,888,659864
838,97,0.014988,1.000000,776,660640
839,157,0.014913,1.000000,1256,661896
840,97,0.014838,1.000000,776,662672
841,97,0.014764,1.000000,776,663448
842,158,0.014690,1.000000,1264,664712
843,96,0.014617,1.000000,768,665480
844,154,0.014544,1.000000,1232,666712
845,158,0.014471,1.000000,1264,667976
846,97,0.014399,1.000000,776,668752
847,99,0.014327,1.000000,792,669544
848,96,0.014255,1.000000,768,670312
849,130,0.014184,1.000000,1040,671352
850,157,0.014113,1.000000,1256,672608
851,156,0.014042,1.000000,1248,673856
852,117,0.013972,1.000000,936,674792
853,97,0.013902,1.000000,776,675568
854,154,0.013833,1.000000,1232,676800
855,99,0.013764,1.000000,792,677592
856,99,0.013695,1.000000,792,678384
857,158,0.013626,1.000000,1264,679648
858,118,0.013558,1.000000,944,680592
859,156,0.013490,1.000000,1248,681840
860,158,0.013423,1.000000,1264,683104
861,117,0.013356,1.000000,936,684040
862,158,0.013289,1.000000,1264,685304
863,156,0.013223,1.000000,1248,686552
864,158,0.013157,1.000000,1264,687816
865,158,0.013091,1.000000,1264,689080
866,96,0.013025,1.000000,768,689848
867,156,0.012960,1.000000,1248,691096
868,97,0.012895,1.000000,776,691872
869,103,0.012831,1.000000,824,692696
870,158,0.012767,1.000000,1264,693960
871,99,0.012703,1.000000,792,694752
872,98,0.012639,1.000000,784,695536
873,99,0.012576,1.000000,792,696328
874,158,0.012513,1.000000,1264,697592
875,99,0.012451,1.000000,792,698384
876,127,0.012389,1.000000,1016,699400
877,97,0.012327,1.000000,776,700176
878,157,0.012265,1.000000,1256,701432
879,97,0.012204,1.000000,776,702208
880,97,0.012143,1.000000,776,702984
881,97,0.012082,1.000000,776,703760
882,99,0.012021,1.000000,792,704552
883,157,0.011961,1.000000,1256,705808
884,97,0.011902,1.000000,776,706584
885,99,0.011842,1.000000,792,707376
886,157,0.011783,1.000000,1256,708632
887,158,0.011724,1.000000,1264,709896
888,99,0.011665,1.000000,792,710688
889,156,0.011607,1.000000,1248,711936
890,99,0.011549,1.000000,792,712728
891,99,0.011491,1.000000,792,713520
892,99,0.011434,1.000000,792,714312
893,158,0.011377,1.000000,1264,715576
894,97,0.011320,1.000000,776,716352
895,99,0.011263,1.000000,792,717144
896,99,0.011207,1.000000,792,717936
897,158,0.011151,1.000000,1264,719200
898,99,0.011095,1.000000,792,719992
899,156,0.011040,1.000000,1248,721240
900,97,0.010984,1.000000,776,722016
901,158,0.010929,1.000000,1264,723280
902,99,0.010875,1.000000,792,724072
903,97,0.010820,1.000000,776,724848
904,135,0.010766,1.000000,1080,725928
905,96,0.010712,1.000000,768,726696
906,157,0.010659,1.000000,1256,727952
907,109,0.010606,1.000000,872,728824
908,157,0.010553,1.000000,1256,730080
909,156,0.010500,1.000000,1248,731328
910,157,0.010447,1.000000,1256,732584
911,99,0.010395,1.000000,792,733376
912,97,0.010343,1.000000,776,734152
913,136,0.010291,1.000000,1088,735240
914,158,0.010240,1.000000,1264,736504
915,158,0.010189,1.000000,1264,737768
916,99,0.010138,1.000000,792,738560
917,97,0.010087,1.000000,776,739336
918,157,0.010037,1.000000,1256,740592
919,156,0.010000,1.000000,1248,741840
920,156,0.010000,1.000000,1248,743088
921,157,0.010000,1.000000,1256,744344
922,157,0.010000,1.000000,1256,745600
923,97,0.010000,1.000000,776,746376
924,97,0.010000,1.000000,776,747152
925,98,0.010000,1.000000,784,747936
926,98,0.010000,1.000000,784,748720
927,158,0.010000,1.000000,1264,749984
928,97,0.010000,1.000000,776,750760
929,99,0.010000,1.000000,792,751552
930,99,0.010000,1.000000,792,752344
931,99,0.010000,1.000000,792,753136
932,96,0.010000,1.000000,768,753904
933,97,0.010000,1.000000,776,754680
934,157,0.010000,1.000000,1256,755936
935,97,0.010000,1.000000,776,756712
936,97,0.010000,1.000000,776,757488
937,158,0.010000,1.000000,1264,758752
938,97,0.010000,1.000000,776,759528
939,99,0.010000,1.000000,792,760320
940,99,0.010000,1.000000,792,761112
941,158,0.010000,1.000000,1264,762376
942,97,0.010000,1.000000,776,763152
943,99,0.010000,1.000000,792,763944
944,158,0.010000,1.000000,1264,765208
945,106,0.010000,1.000000,848,766056
946,130,0.010000,1.000000,1040,767096
947,97,0.010000,1.000000,776,767872
948,99,0.010000,1.000000,792,768664
949,97,0.010000,1.000000,776,769440
950,113,0.010000,1.000000,904,770344
951,99,0.010000,1.000000,792,771136
952,97,0.010000,1.000000,776,771912
953,97,0.010000,1.000000,776,772688
954,99,0.010000,1.000000,792,773480
955,158,0.010000,1.000000,1264,774744
956,97,0.010000,1.000000,776,775520
957,157,0.010000,1.000000,1256,776776
958,98,0.010000,1.000000,784,777560
959,157,0.010000,1.000000,1256,778816
960,158,0.010000,1.000000,1264,780080
961,158,0.010000,1.000000,1264,781344
962,97,0.010000,1.000000,776,782120
963,156,0.010000,1.000000,1248,783368
964,156,0.010000,1.000000,1248,784616
965,99,0.010000,1.000000,792,785408
966,99,0.010000,1.000000,792,786200
967,97,0.010000,1.000000,776,786976
968,135,0.010000,1.000000,1080,788056
969,154,0.010000,1.000000,1232,789288
970,96,0.010000,1.000000,768,790056
971,158,0.010000,1.000000,1264,791320
972,158,0.010000,1.000000,1264,792584
973,97,0.010000,1.000000,776,793360
974,99,0.010000,1.000000,792,794152
975,97,0.010000,1.000000,776,794928
976,99,0.010000,1.000000,792,795720
977,97,0.010000,1.000000,776,796496
978,97,0.010000,1.000000,776,797272
979,158,0.010000,1.000000,1264,798536
980,157,0.010000,1.000000,1256,799792
981,99,0.010000,1.000000,792,800584
982,99,0.010000,1.000000,792,801376
983,96,0.010000,1.000000,768,802144
984,158,0.010000,1.000000,1264,803408
985,156,0.010000,1.000000,1248,804656
986,98,0.010000,1.000000,784,805440
987,157,0.010000,1.000000,1256,806696
988,107,0.010000,1.000000,856,807552
989,97,0.010000,1.000000,776,808328
990,99,0.010000,1.000000,792,809120
991,158,0.010000,1.000000,1264,810384
992,157,0.010000,1.000000,1256,811640
993,158,0.010000,1.000000,1264,812904
994,97,0.010000,1.000000,776,813680
995,156,0.010000,1.000000,1248,814928
996,99,0.010000,1.000000,792,815720
997,158,0.010000,1.000000,1264,816984
998,99,0.010000,1.000000,792,817776
999,158,0.010000,1.000000,1264,819040
1000,158,0.010000,1.000000,1264,820304
1001,158,0.010000,1.000000,1264,821568
1002,157,0.010000,1.000000,1256,822824
1003,158,0.010000,1.000000,1264,824088
1004,140,0.010000,1.000000,1120,825208
1005,99,0.010000,1.000000,792,826000
1006,158,0.010000,1.000000,1264,827264
1007,96,0.010000,1.000000,768,828032
1008,97,0.010000,1.000000,776,828808
1009,97,0.010000,1.000000,776,829584
1010,158,0.010000,1.000000,1264,830848
1011,158,0.010000,1.000000,1264,832112
1012,97,0.010000,1.000000,776,832888
1013,97,0.010000,1.000000,776,833664
1014,99,0.010000,1.000000,792,834456
1015,99,0.010000,1.000000,792,835248
1016,156,0.010000,1.000000,1248,836496
1017,97,0.010000,1.000000,776,837272
1018,96,0.010000,1.000000,768,838040
1019,97,0.010000,1.000000,776,838816
1020,149,0.010000,1.000000,1192,840008
1021,97,0.010000,1.000000,776,840784
1022,97,0.010000,1.000000,776,841560
1023,158,0.010000,1.000000,1264,842824
1024,99,0.010000,1.000000,792,843616
1025,99,0.010000,1.000000,792,844408
1026,156,0.010000,1.000000,1248,845656
1027,158,0.010000,1.000000,1264,846920
1028,158,0.010000,1.000000,1264,848184
1029,158,0.010000,1.000000,1264,849448
1030,99,0.010000,1.000000,792,850240
1031,156,0.010000,1.000000,1248,851488
1032,99,0.010000,1.000000,792,852280
1033,99,0.010000,1.000000,792,853072
1034,99,0.010000,1.000000,792,853864
1035,97,0.010000,1.000000,776,854640
1036,97,0.010000,1.000000,776,855416
1037,99,0.010000,1.000000,792,856208
1038,97,0.010000,1.000000,776,856984
1039,99,0.010000,1.000000,792,857776
1040,97,0.010000,1.000000,776,858552
1041,97,0.010000,1.000000,776,859328
1042,99,0.010000,1.000000,792,860120
1043,99,0.010000,1.000000,792,860912
1044,158,0.010000,1.000000,1264,862176
1045,97,0.010000,1.000000,776,862952
1046,97,0.010000,1.000000,776,863728
1047,97,0.010000,1.000000,776,864504
1048,158,0.010000,1.000000,1264,865768
1049,97,0.010000,1.000000,776,866544
1050,97,0.010000,1.000000,776,867320
1051,99,0.010000,1.000000,792,868112
1052,117,0.010000,1.000000,936,869048
1053,98,0.010000,1.000000,784,869832
1054,158,0.010000,1.000000,1264,871096
1055,97,0.010000,1.000000,776,871872
1056,148,0.010000,1.000000,1184,873056
1057,97,0.010000,1.000000,776,873832
1058,97,0.010000,1.000000,776,874608
1059,156,0.010000,1.000000,1248,875856
1060,99,0.010000,1.000000,792,876648
1061,156,0.010000,1.000000,1248,877896
1062,131,0.010000,1.000000,1048,878944
1063,99,0.010000,1.000000,792,879736
1064,158,0.010000,1.000000,1264,881000
1065,98,0.010000,1.000000,784,881784
1066,158,0.010000,1.000000,1264,883048
1067,157,0.010000,1.000000,1256,884304
1068,92,0.010000,1.000000,736,885040
1069,99,0.010000,1.000000,792,885832
1070,156,0.010000,1.000000,1248,887080
1071,156,0.010000,1.000000,1248,888328
1072,96,0.010000,1.000000,768,889096
1073,96,0.010000,1.000000,768,889864
1074,99,0.010000,1.000000,792,890656
1075,99,0.010000,1.000000,792,891448
1076,156,0.010000,1.000000,1248,892696
1077,97,0.010000,1.000000,776,893472
1078,157,0.010000,1.000000,1256,894728
1079,158,0.010000,1.000000,1264,895992
1080,158,0.010000,1.000000,1264,897256
1081,97,0.010000,1.000000,776,898032
1082,99,0.010000,1.000000,792,898824
1083,99,0.010000,1.000000,792,899616
1084,97,0.010000,1.000000,776,900392
1085,99,0.010000,1.000000,792,901184
1086,97,0.010000,1.000000,776,901960
1087,156,0.010000,1.000000,1248,903208
1088,99,0.010000,1.000000,792,904000
1089,99,0.010000,1.000000,792,904792
1090,99,0.010000,1.000000,792,905584
1091,98,0.010000,1.000000,784,906368
1092,158,0.010000,1.000000,1264,907632
1093,97,0.010000,1.000000,776,908408
1094,99,0.010000,1.000000,792,909200
1095,158,0.010000,1.000000,1264,910464
1096,158,0.010000,1.000000,1264,911728
1097,158,0.010000,1.000000,1264,912992
1098,99,0.010000,1.000000,792,913784
1099,138,0.010000,1.000000,1104,914888
1100,99,0.010000,1.000000,792,915680
1101,97,0.010000,1.000000,776,916456
1102,99,0.010000,1.000000,792,917248
1103,98,0.010000,1.000000,784,918032
1104,99,0.010000,1.000000,792,918824
1105,99,0.010000,1.000000,792,919616
1106,97,0.010000,1.000000,776,920392
1107,99,0.010000,1.000000,792,921184
1108,99,0.010000,1.000000,792,921976
1109,99,0.010000,1.000000,792,922768
1110,98,0.010000,1.000000,784,923552
1111,99,0.010000,1.000000,792,924344
1112,158,0.010000,1.000000,1264,925608
1113,99,0.010000,1.000000,792,926400
1114,99,0.010000,1.000000,792,927192
1115,157,0.010000,1.000000,1256,928448
1116,156,0.010000,1.000000,1248,929696
1117,99,0.010000,1.000000,792,930488
1118,99,0.010000,1.000000,792,931280
1119,99,0.010000,1.000000,792,932072
1120,158,0.010000,1.000000,1264,933336
1121,158,0.010000,1.000000,1264,934600
1122,158,0.010000,1.000000,1264,935864
1123,97,0.010000,1.000000,776,936640
1124,99,0.010000,1.000000,792,937432
1125,158,0.010000,1.000000,1264,938696
1126,158,0.010000,1.000000,1264,939960
1127,123,0.010000,1.000000,984,940944
1128,99,0.010000,1.000000,792,941736
1129,158,0.010000,1.000000,1264,943000
1130,156,0.010000,1.000000,1248,944248
1131,156,0.010000,1.000000,1248,945496
1132,99,0.010000,1.000000,792,946288
1133,97,0.010000,1.000000,776,947064
1134,157,0.010000,1.000000,1256,948320
1135,158,0.010000,1.000000,1264,949584
1136,97,0.010000,1.000000,776,950360
1137,99,0.010000,1.000000,792,951152
1138,158,0.010000,1.000000,1264,952416
1139,158,0.010000,1.000000,1264,953680
1140,99,0.010000,1.000000,792,954472
1141,99,0.010000,1.000000,792,955264
1142,99,0.010000,1.000000,792,956056
1143,158,0.010000,1.000000,1264,957320
1144,157,0.010000,1.000000,1256,958576
1145,99,0.010000,1.000000,792,959368
1146,154,0.010000,1.000000,1232,960600
1147,158,0.010000,1.000000,1264,961864
1148,98,0.010000,1.000000,784,962648
1149,158,0.010000,1.000000,1264,963912
1150,99,0.010000,1.000000,792,964704
1151,157,0.010000,1.000000,1256,965960
1152,98,0.010000,1.000000,784,966744
1153,97,0.010000,1.000000,776,967520
1154,158,0.010000,1.000000,1264,968784
1155,97,0.010000,1.000000,776,969560
1156,158,0.010000,1.000000,1264,970824
1157,158,0.010000,1.000000,1264,972088
1158,99,0.010000,1.000000,792,972880
1159,99,0.010000,1.000000,792,973672
1160,99,0.010000,1.000000,792,974464
1161,99,0.010000,1.000000,792,975256
1162,128,0.010000,1.000000,1024,976280
1163,158,0.010000,1.000000,1264,977544
1164,99,0.010000,1.000000,792,978336
1165,99,0.010000,1.000000,792,979128
1166,99,0.010000,1.000000,792,979920
1167,97,0.010000,1.000000,776,980696
1168,97,0.010000,1.000000,776,981472
1169,157,0.010000,1.000000,1256,982728
1170,99,0.010000,1.000000,792,983520
1171,97,0.010000,1.000000,776,984296
1172,97,0.010000,1.000000,776,985072
1173,96,0.010000,1.000000,768,985840
1174,98,0.010000,1.000000,784,986624
1175,99,0.010000,1.000000,792,987416
1176,99,0.010000,1.000000,792,988208
1177,97,0.010000,1.000000,776,988984
1178,115,0.010000,1.000000,920,989904
1179,97,0.010000,1.000000,776,990680
1180,158,0.010000,1.000000,1264,991944
1181,99,0.010000,1.000000,792,992736
1182,158,0.010000,1.000000,1264,994000
1183,158,0.010000,1.000000,1264,995264
1184,99,0.010000,1.000000,792,996056
1185,97,0.010000,1.000000,776,996832
1186,99,0.010000,1.000000,792,997624
1187,99,0.010000,1.000000,792,998416
1188,99,0.010000,1.000000,792,999208
1189,157,0.010000,1.000000,1256,1000464
1190,99,0.010000,1.000000,792,1001256
1191,156,0.010000,1.000000,1248,1002504
1192,157,0.010000,1.000000,1256,1003760
1193,97,0.010000,1.000000,776,1004536
1194,156,0.010000,1.000000,1248,1005784
1195,158,0.010000,1.000000,1264,1007048
1196,97,0.010000,1.000000,776,1007824
1197,99,0.010000,1.000000,792,1008616
1198,99,0.010000,1.000000,792,1009408
1199,99,0.010000,1.000000,792,1010200
1200,99,0.010000,1.000000,792,1010992
1201,157,0.010000,1.000000,1256,1012248
1202,98,0.010000,1.000000,784,1013032
1203,99,0.010000,1.000000,792,1013824
1204,158,0.010000,1.000000,1264,1015088
1205,98,0.010000,1.000000,784,1015872
1206,122,0.010000,1.000000,976,1016848
1207,158,0.010000,1.000000,1264,1018112
1208,156,0.010000,1.000000,1248,1019360
1209,97,0.010000,1.000000,776,1020136
1210,156,0.010000,1.000000,1248,1021384
1211,156,0.010000,1.000000,1248,1022632
1212,97,0.010000,1.000000,776,1023408
1213,157,0.010000,1.000000,1256,1024664
1214,97,0.010000,1.000000,776,1025440
1215,99,0.010000,1.000000,792,1026232
1216,97,0.010000,1.000000,776,1027008
1217,96,0.010000,1.000000,768,1027776
1218,99,0.010000,1.000000,792,1028568
1219,158,0.010000,1.000000,1264,1029832
1220,99,0.010000,1.000000,792,1030624
1221,99,0.010000,1.000000,792,1031416
1222,99,0.010000,1.000000,792,1032208
1223,157,0.010000,1.000000,1256,1033464
1224,97,0.010000,1.000000,776,1034240
1225,96,0.010000,1.000000,768,1035008
1226,158,0.010000,1.000000,1264,1036272
1227,99,0.010000,1.000000,792,1037064
1228,99,0.010000,1.000000,792,1037856
1229,158,0.010000,1.000000,1264,1039120
1230,95,0.010000,1.000000,760,1039880
1231,97,0.010000,1.000000,776,1040656
1232,94,0.010000,1.000000,752,1041408
1233,156,0.010000,1.000000,1248,1042656
1234,106,0.010000,1.000000,848,1043504
1235,96,0.010000,1.000000,768,1044272
1236,132,0.010000,1.000000,1056,1045328
1237,96,0.010000,1.000000,768,1046096
1238,157,0.010000,1.000000,1256,1047352
1239,158,0.010000,1.000000,1264,1048616
1240,157,0.010000,1.000000,1256,1049872
1241,141,0.010000,1.000000,1128,1051000
1242,158,0.010000,1.000000,1264,1052264
1243,157,0.010000,1.000000,1256,1053520
1244,157,0.010000,1.000000,1256,1054776
1245,158,0.010000,1.000000,1264,1056040
1246,99,0.010000,1.000000,792,1056832
1247,96,0.010000,1.000000,768,1057600
1248,96,0.010000,1.000000,768,1058368
1249,152,0.010000,1.000000,1216,1059584
1250,99,0.010000,1.000000,792,1060376
1251,99,0.010000,1.000000,792,1061168
1252,157,0.010000,1.000000,1256,1062424
1253,157,0.010000,1.000000,1256,1063680
1254,158,0.010000,1.000000,1264,1064944
1255,96,0.010000,1.000000,768,1065712
1256,141,0.010000,1.000000,1128,1066840
1257,158,0.010000,1.000000,1264,1068104
1258,99,0.010000,1.000000,792,1068896
1259,157,0.010000,1.000000,1256,1070152
1260,98,0.010000,1.000000,784,1070936
1261,97,0.010000,1.000000,776,1071712
1262,97,0.010000,1.000000,776,1072488
1263,99,0.010000,1.000000,792,1073280
1264,97,0.010000,1.000000,776,1074056
1265,97,0.010000,1.000000,776,1074832
1266,98,0.010000,1.000000,784,1075616
1267,96,0.010000,1.000000,768,1076384
1268,99,0.010000,1.000000,792,1077176
1269,97,0.010000,1.000000,776,1077952
1270,156,0.010000,1.000000,1248,1079200
1271,99,0.010000,1.000000,792,1079992
1272,158,0.010000,1.000000,1264,1081256
1273,99,0.010000,1.000000,792,1082048
1274,158,0.010000,1.000000,1264,1083312
1275,97,0.010000,1.000000,776,1084088
1276,97,0.010000,1.000000,776,1084864
1277,158,0.010000,1.000000,1264,1086128
1278,97,0.010000,1.000000,776,1086904
1279,97,0.010000,1.000000,776,1087680
1280,97,0.010000,1.000000,776,1088456
1281,158,0.010000,1.000000,1264,1089720
1282,97,0.010000,1.000000,776,1090496
1283,99,0.010000,1.000000,792,1091288
1284,158,0.010000,1.000000,1264,1092552
1285,99,0.010000,1.000000,792,1093344
1286,99,0.010000,1.000000,792,1094136
1287,158,0.010000,1.000000,1264,1095400
1288,99,0.010000,1.000000,792,1096192
1289,97,0.010000,1.000000,776,1096968
1290,99,0.010000,1.000000,792,1097760
1291,97,0.010000,1.000000,776,1098536
1292,99,0.010000,1.000000,792,1099328
1293,98,0.010000,1.000000,784,1100112
1294,99,0.010000,1.000000,792,1100904
1295,158,0.010000,1.000000,1264,1102168
1296,99,0.010000,1.000000,792,1102960
1297,99,0.010000,1.000000,792,1103752
1298,157,0.010000,1.000000,1256,1105008
1299,97,0.010000,1.000000,776,1105784
1300,156,0.010000,1.000000,1248,1107032
1301,158,0.010000,1.000000,1264,1108296
1302,98,0.010000,1.000000,784,1109080
1303,157,0.010000,1.000000,1256,1110336
1304,99,0.010000,1.000000,792,1111128
1305,97,0.010000,1.000000,776,1111904
1306,98,0.010000,1.000000,784,1112688
1307,99,0.010000,1.000000,792,1113480
1308,99,0.010000,1.000000,792,1114272
1309,99,0.010000,1.000000,792,1115064
1310,97,0.010000,1.000000,776,1115840
1311,157,0.010000,1.000000,1256,1117096
1312,99,0.010000,1.000000,792,1117888
1313,158,0.010000,1.000000,1264,1119152
1314,126,0.010000,1.000000,1008,1120160
1315,99,0.010000,1.000000,792,1120952
1316,99,0.010000,1.000000,792,1121744
1317,97,0.010000,1.000000,776,1122520
1318,158,0.010000,1.000000,1264,1123784
1319,133,0.010000,1.000000,1064,1124848
1320,99,0.010000,1.000000,792,1125640
1321,157,0.010000,1.000000,1256,1126896
1322,158,0.010000,1.000000,1264,1128160
1323,97,0.010000,1.000000,776,1128936
1324,99,0.010000,1.000000,792,1129728
1325,99,0.010000,1.000000,792,1130520
1326,98,0.010000,1.000000,784,1131304
1327,99,0.010000,1.000000,792,1132096
1328,158,0.010000,1.000000,1264,1133360
1329,158,0.010000,1.000000,1264,1134624
1330,119,0.010000,1.000000,952,1135576
1331,157,0.010000,1.000000,1256,1136832
1332,98,0.010000,1.000000,784,1137616
1333,96,0.010000,1.000000,768,1138384
1334,99,0.010000,1.000000,792,1139176
1335,158,0.010000,1.000000,1264,1140440
1336,99,0.010000,1.000000,792,1141232
1337,99,0.010000,1.000000,792,1142024
1338,158,0.010000,1.000000,1264,1143288
1339,99,0.010000,1.000000,792,1144080
1340,97,0.010000,1.000000,776,1144856
1341,158,0.010000,1.000000,1264,1146120
1342,158,0.010000,1.000000,1264,1147384
1343,158,0.010000,1.000000,1264,1148648
1344,99,0.010000,1.000000,792,1149440
1345,97,0.010000,1.000000,776,1150216
1346,99,0.010000,1.000000,792,1151008
1347,157,0.010000,1.000000,1256,1152264
1348,99,0.010000,1.000000,792,1153056
1349,98,0.010000,1.000000,784,1153840
1350,99,0.010000,1.000000,792,1154632
1351,158,0.010000,1.000000,1264,1155896
1352,157,0.010000,1.000000,1256,1157152
1353,99,0.010000,1.000000,792,1157944
1354,158,0.010000,1.000000,1264,1159208
1355,158,0.010000,1.000000,1264,1160472
1356,99,0.010000,1.000000,792,1161264
1357,99,0.010000,1.000000,792,1162056
1358,99,0.010000,1.000000,792,1162848
1359,97,0.010000,1.000000,776,1163624
1360,158,0.010000,1.000000,1264,1164888
1361,158,0.010000,1.000000,1264,1166152
1362,98,0.010000,1.000000,784,1166936
1363,99,0.010000,1.000000,792,1167728
1364,99,0.010000,1.000000,792,1168520
1365,96,0.010000,1.000000,768,1169288
1366,98,0.010000,1.000000,784,1170072
1367,97,0.010000,1.000000,776,1170848
1368,99,0.010000,1.000000,792,1171640
1369,99,0.010000,1.000000,792,1172432
1370,99,0.010000,1.000000,792,1173224
1371,157,0.010000,1.000000,1256,1174480
1372,136,0.010000,1.000000,1088,1175568
1373,155,0.010000,1.000000,1240,1176808
1374,99,0.010000,1.000000,792,1177600
1375,157,0.010000,1.000000,1256,1178856
1376,158,0.010000,1.000000,1264,1180120
1377,157,0.010000,1.000000,1256,1181376
1378,99,0.010000,1.000000,792,1182168
1379,98,0.010000,1.000000,784,1182952
1380,99,0.010000,1.000000,792,1183744
1381,158,0.010000,1.000000,1264,1185008
1382,155,0.010000,1.000000,1240,1186248
1383,99,0.010000,1.000000,792,1187040
1384,98,0.010000,1.000000,784,1187824
1385,99,0.010000,1.000000,792,1188616
1386,99,0.010000,1.000000,792,1189408
1387,109,0.010000,1.000000,872,1190280
1388,99,0.010000,1.000000,792,1191072
1389,158,0.010000,1.000000,1264,1192336
1390,158,0.010000,1.000000,1264,1193600
1391,157,0.010000,1.000000,1256,1194856
1392,158,0.010000,1.000000,1264,1196120
1393,158,0.010000,1.000000,1264,1197384
1394,156,0.010000,1.000000,1248,1198632
1395,99,0.010000,1.000000,792,1199424
1396,99,0.010000,1.000000,792,1200216
1397,97,0.010000,1.000000,776,1200992
1398,97,0.010000,1.000000,776,1201768
1399,158,0.010000,1.000000,1264,1203032
1400,158,0.010000,1.000000,1264,1204296
1401,115,0.010000,1.000000,920,1205216
1402,96,0.010000,1.000000,768,1205984
1403,97,0.010000,1.000000,776,1206760
1404,99,0.010000,1.000000,792,1207552
1405,97,0.010000,1.000000,776,1208328
1406,99,0.010000,1.000000,792,1209120
1407,99,0.010000,1.000000,792,1209912
1408,134,0.010000,1.000000,1072,1210984
