episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
725,99,0.026408,1.000000,792,533488
726,99,0.026276,1.000000,792,534280
727,158,0.026144,1.000000,1264,535544
728,99,0.026014,1.000000,792,536336
729,97,0.025884,1.000000,776,537112
730,136,0.025754,1.000000,1088,538200
731,116,0.025625,1.000000,928,539128
732,99,0.025497,1.000000,792,539920
733,97,0.025370,1.000000,776,540696
734,152,0.025243,1.000000,1216,541912
735,97,0.025117,1.000000,776,542688
736,99,0.024991,1.000000,792,543480
737,99,0.024866,1.000000,792,544272
738,157,0.024742,1.000000,1256,545528
739,97,0.024618,1.000000,776,546304
740,99,0.024495,1.000000,792,547096
741,99,0.024373,1.000000,792,547888
742,99,0.024251,1.000000,792,548680
743,99,0.024130,1.000000,792,549472
744,97,0.024009,1.000000,776,550248
745,99,0.023889,1.000000,792,551040
746,99,0.023769,1.000000,792,551832
747,99,0.023651,1.000000,792,552624
748,99,0.023532,1.000000,792,553416
749,123,0.023415,1.000000,984,554400
750,140,0.023298,1.000000,1120,555520
751,127,0.023181,1.000000,1016,556536
752,99,0.023065,1.000000,792,557328
753,156,0.022950,1.000000,1248,558576
754,99,0.022835,1.000000,792,559368
755,158,0.022721,1.000000,1264,560632
756,99,0.022607,1.000000,792,561424
757,99,0.022494,1.000000,792,562216
758,97,0.022382,1.000000,776,562992
759,99,0.022270,1.000000,792,563784
760,155,0.022159,1.000000,1240,565024
761,99,0.022048,1.000000,792,565816
762,99,0.021938,1.000000,792,566608
763,99,0.021828,1.000000,792,567400
764,99,0.021719,1.000000,792,568192
765,97,0.021610,1.000000,776,568968
766,99,0.021502,1.000000,792,569760
767,99,0.021395,1.000000,792,570552
768,99,0.021288,1.000000,792,571344
769,99,0.021181,1.000000,792,572136
770,99,0.021075,1.000000,792,572928
771,99,0.020970,1.000000,792,573720
772,99,0.020865,1.000000,792,574512
773,99,0.020761,1.000000,792,575304
774,99,0.020657,1.000000,792,576096
775,99,0.020554,1.000000,792,576888
776,96,0.020451,1.000000,768,577656
777,158,0.020349,1.000000,1264,578920
778,99,0.020247,1.000000,792,579712
779,99,0.020146,1.000000,792,580504
780,99,0.020045,1.000000,792,581296
781,99,0.019945,1.000000,792,582088
782,146,0.019845,1.000000,1168,583256
783,99,0.019746,1.000000,792,584048
784,99,0.019647,1.000000,792,584840
785,97,0.019549,1.000000,776,585616
786,99,0.019451,1.000000,792,586408
787,99,0.019354,1.000000,792,587200
788,99,0.019257,1.000000,792,587992
789,99,0.019161,1.000000,792,588784
790,143,0.019065,1.000000,1144,589928
791,99,0.018970,1.000000,792,590720
792,99,0.018875,1.000000,792,591512
793,99,0.018780,1.000000,792,592304
794,99,0.018686,1.000000,792,593096
795,99,0.018593,1.000000,792,593888
796,99,0.018500,1.000000,792,594680
797,140,0.018408,1.000000,1120,595800
798,99,0.018315,1.000000,792,596592
799,99,0.018224,1.000000,792,597384
800,98,0.018133,1.000000,784,598168
801,121,0.018042,1.000000,968,599136
802,97,0.017952,1.000000,776,599912
803,118,0.017862,1.000000,944,600856
804,99,0.017773,1.000000,792,601648
805,99,0.017684,1.000000,792,602440
806,99,0.017596,1.000000,792,603232
807,97,0.017508,1.000000,776,604008
808,156,0.017420,1.000000,1248,605256
809,98,0.017333,1.000000,784,606040
810,99,0.017246,1.000000,792,606832
811,102,0.017160,1.000000,816,607648
812,99,0.017074,1.000000,792,608440
813,99,0.016989,1.000000,792,609232
814,99,0.016904,1.000000,792,610024
815,112,0.016819,1.000000,896,610920
816,99,0.016735,1.000000,792,611712
817,146,0.016652,1.000000,1168,612880
818,99,0.016568,1.000000,792,613672
819,99,0.016486,1.000000,792,614464
820,99,0.016403,1.000000,792,615256
821,158,0.016321,1.000000,1264,616520
822,99,0.016239,1.000000,792,617312
823,99,0.016158,1.000000,792,618104
824,99,0.016078,1.000000,792,618896
825,158,0.015997,1.000000,1264,620160
826,99,0.015917,1.000000,792,620952
827,99,0.015838,1.000000,792,621744
828,151,0.015758,1.000000,1208,622952
829,97,0.015680,1.000000,776,623728
830,99,0.015601,1.000000,792,624520
831,99,0.015523,1.000000,792,625312
832,158,0.015446,1.000000,1264,626576
833,99,0.015368,1.000000,792,627368
834,99,0.015291,1.000000,792,628160
835,99,0.015215,1.000000,792,628952
836,99,0.015139,1.000000,792,629744
837,99,0.015063,1.000000,792,630536
838,158,0.014988,1.000000,1264,631800
839,99,0.014913,1.000000,792,632592
840,97,0.014838,1.000000,776,633368
841,99,0.014764,1.000000,792,634160
842,99,0.014690,1.000000,792,634952
843,146,0.014617,1.000000,1168,636120
844,99,0.014544,1.000000,792,636912
845,158,0.014471,1.000000,1264,638176
846,158,0.014399,1.000000,1264,639440
847,97,0.014327,1.000000,776,640216
848,99,0.014255,1.000000,792,641008
849,99,0.014184,1.000000,792,641800
850,99,0.014113,1.000000,792,642592
851,99,0.014042,1.000000,792,643384
852,97,0.013972,1.000000,776,644160
853,156,0.013902,1.000000,1248,645408
854,99,0.013833,1.000000,792,646200
855,99,0.013764,1.000000,792,646992
856,99,0.013695,1.000000,792,647784
857,99,0.013626,1.000000,792,648576
858,156,0.013558,1.000000,1248,649824
859,99,0.013490,1.000000,792,650616
860,99,0.013423,1.000000,792,651408
861,99,0.013356,1.000000,792,652200
862,99,0.013289,1.000000,792,652992
863,99,0.013223,1.000000,792,653784
864,99,0.013157,1.000000,792,654576
865,96,0.013091,1.000000,768,655344
866,99,0.013025,1.000000,792,656136
867,99,0.012960,1.000000,792,656928
868,99,0.012895,1.000000,792,657720
869,156,0.012831,1.000000,1248,658968
870,158,0.012767,1.000000,1264,660232
871,99,0.012703,1.000000,792,661024
872,99,0.012639,1.000000,792,661816
873,99,0.012576,1.000000,792,662608
874,99,0.012513,1.000000,792,663400
875,99,0.012451,1.000000,792,664192
876,99,0.012389,1.000000,792,664984
877,99,0.012327,1.000000,792,665776
878,97,0.012265,1.000000,776,666552
879,99,0.012204,1.000000,792,667344
880,99,0.012143,1.000000,792,668136
881,99,0.012082,1.000000,792,668928
882,97,0.012021,1.000000,776,669704
883,99,0.011961,1.000000,792,670496
884,99,0.011902,1.000000,792,671288
885,99,0.011842,1.000000,792,672080
886,158,0.011783,1.000000,1264,673344
887,99,0.011724,1.000000,792,674136
888,99,0.011665,1.000000,792,674928
889,99,0.011607,1.000000,792,675720
890,99,0.011549,1.000000,792,676512
891,99,0.011491,1.000000,792,677304
892,147,0.011434,1.000000,1176,678480
893,156,0.011377,1.000000,1248,679728
894,99,0.011320,1.000000,792,680520
895,99,0.011263,1.000000,792,681312
896,99,0.011207,1.000000,792,682104
897,99,0.011151,1.000000,792,682896
898,99,0.011095,1.000000,792,683688
899,99,0.011040,1.000000,792,684480
900,99,0.010984,1.000000,792,685272
901,118,0.010929,1.000000,944,686216
902,99,0.010875,1.000000,792,687008
903,158,0.010820,1.000000,1264,688272
904,99,0.010766,1.000000,792,689064
905,99,0.010712,1.000000,792,689856
906,99,0.010659,1.000000,792,690648
907,99,0.010606,1.000000,792,691440
908,99,0.010553,1.000000,792,692232
909,154,0.010500,1.000000,1232,693464
910,99,0.010447,1.000000,792,694256
911,99,0.010395,1.000000,792,695048
912,99,0.010343,1.000000,792,695840
913,99,0.010291,1.000000,792,696632
914,98,0.010240,1.000000,784,697416
915,99,0.010189,1.000000,792,698208
916,99,0.010138,1.000000,792,699000
917,99,0.010087,1.000000,792,699792
918,99,0.010037,1.000000,792,700584
919,99,0.010000,1.000000,792,701376
920,99,0.010000,1.000000,792,702168
921,112,0.010000,1.000000,896,703064
922,99,0.010000,1.000000,792,703856
923,99,0.010000,1.000000,792,704648
924,99,0.010000,1.000000,792,705440
925,158,0.010000,1.000000,1264,706704
926,99,0.010000,1.000000,792,707496
927,99,0.010000,1.000000,792,708288
928,99,0.010000,1.000000,792,709080
929,157,0.010000,1.000000,1256,710336
930,127,0.010000,1.000000,1016,711352
931,99,0.010000,1.000000,792,712144
932,99,0.010000,1.000000,792,712936
933,99,0.010000,1.000000,792,713728
934,158,0.010000,1.000000,1264,714992
935,99,0.010000,1.000000,792,715784
936,99,0.010000,1.000000,792,716576
937,99,0.010000,1.000000,792,717368
938,99,0.010000,1.000000,792,718160
939,99,0.010000,1.000000,792,718952
940,99,0.010000,1.000000,792,719744
941,99,0.010000,1.000000,792,720536
942,99,0.010000,1.000000,792,721328
943,99,0.010000,1.000000,792,722120
944,99,0.010000,1.000000,792,722912
945,99,0.010000,1.000000,792,723704
946,157,0.010000,1.000000,1256,724960
947,158,0.010000,1.000000,1264,726224
948,99,0.010000,1.000000,792,727016
949,99,0.010000,1.000000,792,727808
950,158,0.010000,1.000000,1264,729072
951,99,0.010000,1.000000,792,729864
952,99,0.010000,1.000000,792,730656
953,99,0.010000,1.000000,792,731448
954,99,0.010000,1.000000,792,732240
955,99,0.010000,1.000000,792,733032
956,99,0.010000,1.000000,792,733824
957,99,0.010000,1.000000,792,734616
958,99,0.010000,1.000000,792,735408
959,99,0.010000,1.000000,792,736200
960,158,0.010000,1.000000,1264,737464
961,99,0.010000,1.000000,792,738256
962,135,0.010000,1.000000,1080,739336
963,99,0.010000,1.000000,792,740128
964,153,0.010000,1.000000,1224,741352
965,99,0.010000,1.000000,792,742144
966,99,0.010000,1.000000,792,742936
967,97,0.010000,1.000000,776,743712
968,97,0.010000,1.000000,776,744488
969,99,0.010000,1.000000,792,745280
970,99,0.010000,1.000000,792,746072
971,99,0.010000,1.000000,792,746864
972,156,0.010000,1.000000,1248,748112
973,99,0.010000,1.000000,792,748904
974,99,0.010000,1.000000,792,749696
975,101,0.010000,1.000000,808,750504
976,99,0.010000,1.000000,792,751296
977,99,0.010000,1.000000,792,752088
978,99,0.010000,1.000000,792,752880
979,97,0.010000,1.000000,776,753656
980,99,0.010000,1.000000,792,754448
981,99,0.010000,1.000000,792,755240
982,99,0.010000,1.000000,792,756032
983,99,0.010000,1.000000,792,756824
984,97,0.010000,1.000000,776,757600
985,99,0.010000,1.000000,792,758392
986,99,0.010000,1.000000,792,759184
987,99,0.010000,1.000000,792,759976
988,99,0.010000,1.000000,792,760768
989,99,0.010000,1.000000,792,761560
990,99,0.010000,1.000000,792,762352
991,127,0.010000,1.000000,1016,763368
992,99,0.010000,1.000000,792,764160
993,158,0.010000,1.000000,1264,765424
994,99,0.010000,1.000000,792,766216
995,158,0.010000,1.000000,1264,767480
996,99,0.010000,1.000000,792,768272
997,158,0.010000,1.000000,1264,769536
998,97,0.010000,1.000000,776,770312
999,157,0.010000,1.000000,1256,771568
1000,148,0.010000,1.000000,1184,772752
1001,158,0.010000,1.000000,1264,774016
1002,99,0.010000,1.000000,792,774808
1003,99,0.010000,1.000000,792,775600
1004,99,0.010000,1.000000,792,776392
1005,158,0.010000,1.000000,1264,777656
1006,125,0.010000,1.000000,1000,778656
1007,99,0.010000,1.000000,792,779448
1008,99,0.010000,1.000000,792,780240
1009,99,0.010000,1.000000,792,781032
1010,97,0.010000,1.000000,776,781808
1011,157,0.010000,1.000000,1256,783064
1012,99,0.010000,1.000000,792,783856
1013,99,0.010000,1.000000,792,784648
1014,99,0.010000,1.000000,792,785440
1015,99,0.010000,1.000000,792,786232
1016,99,0.010000,1.000000,792,787024
1017,158,0.010000,1.000000,1264,788288
1018,99,0.010000,1.000000,792,789080
1019,99,0.010000,1.000000,792,789872
1020,99,0.010000,1.000000,792,790664
1021,99,0.010000,1.000000,792,791456
1022,99,0.010000,1.000000,792,792248
1023,99,0.010000,1.000000,792,793040
1024,99,0.010000,1.000000,792,793832
1025,99,0.010000,1.000000,792,794624
1026,99,0.010000,1.000000,792,795416
1027,99,0.010000,1.000000,792,796208
1028,118,0.010000,1.000000,944,797152
1029,158,0.010000,1.000000,1264,798416
1030,99,0.010000,1.000000,792,799208
1031,99,0.010000,1.000000,792,800000
1032,158,0.010000,1.000000,1264,801264
1033,157,0.010000,1.000000,1256,802520
1034,158,0.010000,1.000000,1264,803784
1035,99,0.010000,1.000000,792,804576
1036,158,0.010000,1.000000,1264,805840
1037,99,0.010000,1.000000,792,806632
1038,99,0.010000,1.000000,792,807424
1039,99,0.010000,1.000000,792,808216
1040,99,0.010000,1.000000,792,809008
1041,99,0.010000,1.000000,792,809800
1042,158,0.010000,1.000000,1264,811064
1043,156,0.010000,1.000000,1248,812312
1044,96,0.010000,1.000000,768,813080
1045,97,0.010000,1.000000,776,813856
1046,121,0.010000,1.000000,968,814824
1047,113,0.010000,1.000000,904,815728
1048,99,0.010000,1.000000,792,816520
1049,135,0.010000,1.000000,1080,817600
1050,99,0.010000,1.000000,792,818392
1051,99,0.010000,1.000000,792,819184
1052,96,0.010000,1.000000,768,819952
1053,156,0.010000,1.000000,1248,821200
1054,158,0.010000,1.000000,1264,822464
1055,158,0.010000,1.000000,1264,823728
1056,99,0.010000,1.000000,792,824520
1057,157,0.010000,1.000000,1256,825776
1058,99,0.010000,1.000000,792,826568
1059,99,0.010000,1.000000,792,827360
1060,158,0.010000,1.000000,1264,828624
1061,99,0.010000,1.000000,792,829416
1062,97,0.010000,1.000000,776,830192
1063,99,0.010000,1.000000,792,830984
1064,99,0.010000,1.000000,792,831776
1065,99,0.010000,1.000000,792,832568
1066,99,0.010000,1.000000,792,833360
1067,99,0.010000,1.000000,792,834152
1068,99,0.010000,1.000000,792,834944
1069,99,0.010000,1.000000,792,835736
1070,99,0.010000,1.000000,792,836528
1071,97,0.010000,1.000000,776,837304
1072,157,0.010000,1.000000,1256,838560
1073,97,0.010000,1.000000,776,839336
1074,99,0.010000,1.000000,792,840128
1075,158,0.010000,1.000000,1264,841392
1076,99,0.010000,1.000000,792,842184
1077,99,0.010000,1.000000,792,842976
1078,99,0.010000,1.000000,792,843768
1079,97,0.010000,1.000000,776,844544
1080,158,0.010000,1.000000,1264,845808
1081,99,0.010000,1.000000,792,846600
1082,99,0.010000,1.000000,792,847392
1083,99,0.010000,1.000000,792,848184
1084,158,0.010000,1.000000,1264,849448
1085,99,0.010000,1.000000,792,850240
1086,99,0.010000,1.000000,792,851032
1087,99,0.010000,1.000000,792,851824
1088,97,0.010000,1.000000,776,852600
1089,158,0.010000,1.000000,1264,853864
1090,99,0.010000,1.000000,792,854656
1091,99,0.010000,1.000000,792,855448
1092,99,0.010000,1.000000,792,856240
1093,158,0.010000,1.000000,1264,857504
1094,99,0.010000,1.000000,792,858296
1095,97,0.010000,1.000000,776,859072
1096,99,0.010000,1.000000,792,859864
1097,99,0.010000,1.000000,792,860656
1098,157,0.010000,1.000000,1256,861912
1099,99,0.010000,1.000000,792,862704
1100,99,0.010000,1.000000,792,863496
1101,99,0.010000,1.000000,792,864288
1102,99,0.010000,1.000000,792,865080
1103,97,0.010000,1.000000,776,865856
1104,99,0.010000,1.000000,792,866648
1105,122,0.010000,1.000000,976,867624
1106,99,0.010000,1.000000,792,868416
1107,99,0.010000,1.000000,792,869208
1108,99,0.010000,1.000000,792,870000
1109,97,0.010000,1.000000,776,870776
1110,99,0.010000,1.000000,792,871568
1111,99,0.010000,1.000000,792,872360
1112,157,0.010000,1.000000,1256,873616
1113,99,0.010000,1.000000,792,874408
1114,99,0.010000,1.000000,792,875200
1115,99,0.010000,1.000000,792,875992
1116,99,0.010000,1.000000,792,876784
1117,99,0.010000,1.000000,792,877576
1118,99,0.010000,1.000000,792,878368
1119,99,0.010000,1.000000,792,879160
1120,126,0.010000,1.000000,1008,880168
1121,99,0.010000,1.000000,792,880960
1122,155,0.010000,1.000000,1240,882200
1123,99,0.010000,1.000000,792,882992
1124,99,0.010000,1.000000,792,883784
1125,99,0.010000,1.000000,792,884576
1126,99,0.010000,1.000000,792,885368
1127,135,0.010000,1.000000,1080,886448
1128,96,0.010000,1.000000,768,887216
1129,99,0.010000,1.000000,792,888008
1130,99,0.010000,1.000000,792,888800
1131,135,0.010000,1.000000,1080,889880
1132,99,0.010000,1.000000,792,890672
1133,158,0.010000,1.000000,1264,891936
1134,99,0.010000,1.000000,792,892728
1135,99,0.010000,1.000000,792,893520
1136,99,0.010000,1.000000,792,894312
1137,99,0.010000,1.000000,792,895104
1138,99,0.010000,1.000000,792,895896
1139,99,0.010000,1.000000,792,896688
1140,99,0.010000,1.000000,792,897480
1141,99,0.010000,1.000000,792,898272
1142,99,0.010000,1.000000,792,899064
1143,99,0.010000,1.000000,792,899856
1144,99,0.010000,1.000000,792,900648
1145,99,0.010000,1.000000,792,901440
1146,162,0.010000,1.000000,1296,902736
1147,99,0.010000,1.000000,792,903528
1148,97,0.010000,1.000000,776,904304
1149,97,0.010000,1.000000,776,905080
1150,99,0.010000,1.000000,792,905872
1151,99,0.010000,1.000000,792,906664
1152,99,0.010000,1.000000,792,907456
1153,99,0.010000,1.000000,792,908248
1154,97,0.010000,1.000000,776,909024
1155,99,0.010000,1.000000,792,909816
1156,99,0.010000,1.000000,792,910608
1157,99,0.010000,1.000000,792,911400
1158,99,0.010000,1.000000,792,912192
1159,157,0.010000,1.000000,1256,913448
1160,99,0.010000,1.000000,792,914240
1161,99,0.010000,1.000000,792,915032
1162,99,0.010000,1.000000,792,915824
1163,99,0.010000,1.000000,792,916616
1164,99,0.010000,1.000000,792,917408
1165,99,0.010000,1.000000,792,918200
1166,99,0.010000,1.000000,792,918992
1167,99,0.010000,1.000000,792,919784
1168,99,0.010000,1.000000,792,920576
1169,99,0.010000,1.000000,792,921368
1170,157,0.010000,1.000000,1256,922624
1171,99,0.010000,1.000000,792,923416
1172,114,0.010000,1.000000,912,924328
1173,99,0.010000,1.000000,792,925120
1174,99,0.010000,1.000000,792,925912
1175,99,0.010000,1.000000,792,926704
1176,99,0.010000,1.000000,792,927496
1177,97,0.010000,1.000000,776,928272
1178,99,0.010000,1.000000,792,929064
1179,97,0.010000,1.000000,776,929840
1180,158,0.010000,1.000000,1264,931104
1181,158,0.010000,1.000000,1264,932368
1182,99,0.010000,1.000000,792,933160
1183,99,0.010000,1.000000,792,933952
1184,97,0.010000,1.000000,776,934728
1185,99,0.010000,1.000000,792,935520
1186,99,0.010000,1.000000,792,936312
1187,99,0.010000,1.000000,792,937104
1188,99,0.010000,1.000000,792,937896
1189,99,0.010000,1.000000,792,938688
1190,99,0.010000,1.000000,792,939480
1191,99,0.010000,1.000000,792,940272
1192,156,0.010000,1.000000,1248,941520
1193,99,0.010000,1.000000,792,942312
1194,97,0.010000,1.000000,776,943088
1195,97,0.010000,1.000000,776,943864
1196,158,0.010000,1.000000,1264,945128
1197,97,0.010000,1.000000,776,945904
1198,99,0.010000,1.000000,792,946696
1199,99,0.010000,1.000000,792,947488
1200,99,0.010000,1.000000,792,948280
1201,99,0.010000,1.000000,792,949072
1202,99,0.010000,1.000000,792,949864
1203,156,0.010000,1.000000,1248,951112
1204,99,0.010000,1.000000,792,951904
1205,97,0.010000,1.000000,776,952680
1206,99,0.010000,1.000000,792,953472
1207,157,0.010000,1.000000,1256,954728
1208,99,0.010000,1.000000,792,955520
1209,99,0.010000,1.000000,792,956312
1210,99,0.010000,1.000000,792,957104
1211,99,0.010000,1.000000,792,957896
1212,158,0.010000,1.000000,1264,959160
1213,99,0.010000,1.000000,792,959952
1214,99,0.010000,1.000000,792,960744
1215,99,0.010000,1.000000,792,961536
1216,99,0.010000,1.000000,792,962328
1217,158,0.010000,1.000000,1264,963592
1218,157,0.010000,1.000000,1256,964848
1219,99,0.010000,1.000000,792,965640
1220,99,0.010000,1.000000,792,966432
1221,97,0.010000,1.000000,776,967208
1222,99,0.010000,1.000000,792,968000
1223,99,0.010000,1.000000,792,968792
1224,99,0.010000,1.000000,792,969584
1225,99,0.010000,1.000000,792,970376
1226,99,0.010000,1.000000,792,971168
1227,152,0.010000,1.000000,1216,972384
1228,99,0.010000,1.000000,792,973176
1229,158,0.010000,1.000000,1264,974440
1230,99,0.010000,1.000000,792,975232
1231,158,0.010000,1.000000,1264,976496
1232,99,0.010000,1.000000,792,977288
1233,99,0.010000,1.000000,792,978080
1234,99,0.010000,1.000000,792,978872
1235,99,0.010000,1.000000,792,979664
1236,99,0.010000,1.000000,792,980456
1237,99,0.010000,1.000000,792,981248
1238,156,0.010000,1.000000,1248,982496
1239,96,0.010000,1.000000,768,983264
1240,99,0.010000,1.000000,792,984056
1241,99,0.010000,1.000000,792,984848
1242,158,0.010000,1.000000,1264,986112
1243,96,0.010000,1.000000,768,986880
1244,99,0.010000,1.000000,792,987672
1245,99,0.010000,1.000000,792,988464
1246,99,0.010000,1.000000,792,989256
1247,99,0.010000,1.000000,792,990048
1248,99,0.010000,1.000000,792,990840
1249,158,0.010000,1.000000,1264,992104
1250,99,0.010000,1.000000,792,992896
1251,99,0.010000,1.000000,792,993688
1252,99,0.010000,1.000000,792,994480
1253,158,0.010000,1.000000,1264,995744
1254,99,0.010000,1.000000,792,996536
1255,99,0.010000,1.000000,792,997328
1256,158,0.010000,1.000000,1264,998592
1257,135,0.010000,1.000000,1080,999672
1258,99,0.010000,1.000000,792,1000464
1259,97,0.010000,1.000000,776,1001240
1260,99,0.010000,1.000000,792,1002032
1261,99,0.010000,1.000000,792,1002824
1262,99,0.010000,1.000000,792,1003616
1263,99,0.010000,1.000000,792,1004408
1264,99,0.010000,1.000000,792,1005200
1265,158,0.010000,1.000000,1264,1006464
1266,99,0.010000,1.000000,792,1007256
1267,156,0.010000,1.000000,1248,1008504
1268,99,0.010000,1.000000,792,1009296
1269,99,0.010000,1.000000,792,1010088
1270,99,0.010000,1.000000,792,1010880
1271,99,0.010000,1.000000,792,1011672
1272,157,0.010000,1.000000,1256,1012928
1273,99,0.010000,1.000000,792,1013720
1274,158,0.010000,1.000000,1264,1014984
1275,99,0.010000,1.000000,792,1015776
1276,158,0.010000,1.000000,1264,1017040
1277,99,0.010000,1.000000,792,1017832
1278,158,0.010000,1.000000,1264,1019096
1279,99,0.010000,1.000000,792,1019888
1280,99,0.010000,1.000000,792,1020680
1281,97,0.010000,1.000000,776,1021456
1282,99,0.010000,1.000000,792,1022248
1283,97,0.010000,1.000000,776,1023024
1284,99,0.010000,1.000000,792,1023816
1285,158,0.010000,1.000000,1264,1025080
1286,99,0.010000,1.000000,792,1025872
1287,99,0.010000,1.000000,792,1026664
1288,154,0.010000,1.000000,1232,1027896
1289,99,0.010000,1.000000,792,1028688
1290,99,0.010000,1.000000,792,1029480
1291,99,0.010000,1.000000,792,1030272
1292,99,0.010000,1.000000,792,1031064
1293,99,0.010000,1.000000,792,1031856
1294,99,0.010000,1.000000,792,1032648
1295,99,0.010000,1.000000,792,1033440
1296,99,0.010000,1.000000,792,1034232
1297,99,0.010000,1.000000,792,1035024
1298,99,0.010000,1.000000,792,1035816
1299,99,0.010000,1.000000,792,1036608
1300,99,0.010000,1.000000,792,1037400
1301,99,0.010000,1.000000,792,1038192
1302,97,0.010000,1.000000,776,1038968
1303,148,0.010000,1.000000,1184,1040152
1304,158,0.010000,1.000000,1264,1041416
1305,99,0.010000,1.000000,792,1042208
1306,99,0.010000,1.000000,792,1043000
1307,99,0.010000,1.000000,792,1043792
1308,99,0.010000,1.000000,792,1044584
1309,99,0.010000,1.000000,792,1045376
1310,157,0.010000,1.000000,1256,1046632
1311,99,0.010000,1.000000,792,1047424
1312,99,0.010000,1.000000,792,1048216
1313,97,0.010000,1.000000,776,1048992
1314,157,0.010000,1.000000,1256,1050248
1315,99,0.010000,1.000000,792,1051040
1316,99,0.010000,1.000000,792,1051832
1317,99,0.010000,1.000000,792,1052624
1318,99,0.010000,1.000000,792,1053416
1319,99,0.010000,1.000000,792,1054208
1320,97,0.010000,1.000000,776,1054984
1321,99,0.010000,1.000000,792,1055776
1322,99,0.010000,1.000000,792,1056568
1323,99,0.010000,1.000000,792,1057360
1324,158,0.010000,1.000000,1264,1058624
1325,99,0.010000,1.000000,792,1059416
1326,99,0.010000,1.000000,792,1060208
1327,158,0.010000,1.000000,1264,1061472
1328,99,0.010000,1.000000,792,1062264
1329,99,0.010000,1.000000,792,1063056
1330,99,0.010000,1.000000,792,1063848
1331,99,0.010000,1.000000,792,1064640
1332,99,0.010000,1.000000,792,1065432
1333,99,0.010000,1.000000,792,1066224
1334,99,0.010000,1.000000,792,1067016
1335,125,0.010000,1.000000,1000,1068016
1336,99,0.010000,1.000000,792,1068808
1337,99,0.010000,1.000000,792,1069600
1338,99,0.010000,1.000000,792,1070392
1339,99,0.010000,1.000000,792,1071184
1340,99,0.010000,1.000000,792,1071976
1341,99,0.010000,1.000000,792,1072768
1342,99,0.010000,1.000000,792,1073560
1343,99,0.010000,1.000000,792,1074352
1344,99,0.010000,1.000000,792,1075144
1345,99,0.010000,1.000000,792,1075936
1346,99,0.010000,1.000000,792,1076728
1347,158,0.010000,1.000000,1264,1077992
1348,99,0.010000,1.000000,792,1078784
1349,99,0.010000,1.000000,792,1079576
1350,99,0.010000,1.000000,792,1080368
1351,99,0.010000,1.000000,792,1081160
1352,99,0.010000,1.000000,792,1081952
1353,99,0.010000,1.000000,792,1082744
1354,99,0.010000,1.000000,792,1083536
1355,99,0.010000,1.000000,792,1084328
1356,156,0.010000,1.000000,1248,1085576
1357,99,0.010000,1.000000,792,1086368
1358,99,0.010000,1.000000,792,1087160
1359,99,0.010000,1.000000,792,1087952
1360,97,0.010000,1.000000,776,1088728
1361,99,0.010000,1.000000,792,1089520
1362,157,0.010000,1.000000,1256,1090776
1363,158,0.010000,1.000000,1264,1092040
1364,158,0.010000,1.000000,1264,1093304
1365,99,0.010000,1.000000,792,1094096
1366,99,0.010000,1.000000,792,1094888
1367,99,0.010000,1.000000,792,1095680
1368,122,0.010000,1.000000,976,1096656
1369,99,0.010000,1.000000,792,1097448
1370,99,0.010000,1.000000,792,1098240
1371,121,0.010000,1.000000,968,1099208
1372,99,0.010000,1.000000,792,1100000
1373,99,0.010000,1.000000,792,1100792
1374,97,0.010000,1.000000,776,1101568
1375,99,0.010000,1.000000,792,1102360
1376,99,0.010000,1.000000,792,1103152
1377,98,0.010000,1.000000,784,1103936
1378,99,0.010000,1.000000,792,1104728
1379,99,0.010000,1.000000,792,1105520
1380,99,0.010000,1.000000,792,1106312
1381,158,0.010000,1.000000,1264,1107576
1382,97,0.010000,1.000000,776,1108352
1383,99,0.010000,1.000000,792,1109144
1384,130,0.010000,1.000000,1040,1110184
1385,156,0.010000,1.000000,1248,1111432
1386,97,0.010000,1.000000,776,1112208
1387,158,0.010000,1.000000,1264,1113472
1388,99,0.010000,1.000000,792,1114264
1389,99,0.010000,1.000000,792,1115056
1390,99,0.010000,1.000000,792,1115848
1391,99,0.010000,1.000000,792,1116640
1392,98,0.010000,1.000000,784,1117424
1393,99,0.010000,1.000000,792,1118216
1394,99,0.010000,1.000000,792,1119008
1395,97,0.010000,1.000000,776,1119784
1396,99,0.010000,1.000000,792,1120576
1397,99,0.010000,1.000000,792,1121368
1398,99,0.010000,1.000000,792,1122160
1399,157,0.010000,1.000000,1256,1123416
1400,99,0.010000,1.000000,792,1124208
1401,99,0.010000,1.000000,792,1125000
1402,99,0.010000,1.000000,792,1125792
1403,157,0.010000,1.000000,1256,1127048
1404,99,0.010000,1.000000,792,1127840
1405,99,0.010000,1.000000,792,1128632
1406,99,0.010000,1.000000,792,1129424
1407,138,0.010000,1.000000,1104,1130528
1408,99,0.010000,1.000000,792,1131320
1409,155,0.010000,1.000000,1240,1132560
1410,158,0.010000,1.000000,1264,1133824
1411,99,0.010000,1.000000,792,1134616
1412,158,0.010000,1.000000,1264,1135880
1413,99,0.010000,1.000000,792,1136672
1414,99,0.010000,1.000000,792,1137464
1415,97,0.010000,1.000000,776,1138240
1416,97,0.010000,1.000000,776,1139016
1417,99,0.010000,1.000000,792,1139808
1418,99,0.010000,1.000000,792,1140600
1419,157,0.010000,1.000000,1256,1141856
1420,99,0.010000,1.000000,792,1142648
