episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
723,97,0.026674,1.000000,776,544080
724,97,0.026541,1.000000,776,544856
725,88,0.026408,1.000000,704,545560
726,99,0.026276,1.000000,792,546352
727,118,0.026144,1.000000,944,547296
728,156,0.026014,1.000000,1248,548544
729,158,0.025884,1.000000,1264,549808
730,154,0.025754,1.000000,1232,551040
731,97,0.025625,1.000000,776,551816
732,104,0.025497,1.000000,832,552648
733,97,0.025370,1.000000,776,553424
734,97,0.025243,1.000000,776,554200
735,92,0.025117,1.000000,736,554936
736,97,0.024991,1.000000,776,555712
737,98,0.024866,1.000000,784,556496
738,97,0.024742,1.000000,776,557272
739,97,0.024618,1.000000,776,558048
740,97,0.024495,1.000000,776,558824
741,99,0.024373,1.000000,792,559616
742,97,0.024251,1.000000,776,560392
743,138,0.024130,1.000000,1104,561496
744,100,0.024009,1.000000,800,562296
745,157,0.023889,1.000000,1256,563552
746,96,0.023769,1.000000,768,564320
747,99,0.023651,1.000000,792,565112
748,110,0.023532,1.000000,880,565992
749,97,0.023415,1.000000,776,566768
750,158,0.023298,1.000000,1264,568032
751,97,0.023181,1.000000,776,568808
752,110,0.023065,1.000000,880,569688
753,158,0.022950,1.000000,1264,570952
754,158,0.022835,1.000000,1264,572216
755,155,0.022721,1.000000,1240,573456
756,97,0.022607,1.000000,776,574232
757,99,0.022494,1.000000,792,575024
758,158,0.022382,1.000000,1264,576288
759,152,0.022270,1.000000,1216,577504
760,155,0.022159,1.000000,1240,578744
761,157,0.022048,1.000000,1256,580000
762,94,0.021938,1.000000,752,580752
763,97,0.021828,1.000000,776,581528
764,158,0.021719,1.000000,1264,582792
765,103,0.021610,1.000000,824,583616
766,156,0.021502,1.000000,1248,584864
767,97,0.021395,1.000000,776,585640
768,97,0.021288,1.000000,776,586416
769,157,0.021181,1.000000,1256,587672
770,97,0.021075,1.000000,776,588448
771,96,0.020970,1.000000,768,589216
772,97,0.020865,1.000000,776,589992
773,99,0.020761,1.000000,792,590784
774,96,0.020657,1.000000,768,591552
775,155,0.020554,1.000000,1240,592792
776,156,0.020451,1.000000,1248,594040
777,99,0.020349,1.000000,792,594832
778,155,0.020247,1.000000,1240,596072
779,156,0.020146,1.000000,1248,597320
780,157,0.020045,1.000000,1256,598576
781,97,0.019945,1.000000,776,599352
782,158,0.019845,1.000000,1264,600616
783,157,0.019746,1.000000,1256,601872
784,116,0.019647,1.000000,928,602800
785,94,0.019549,1.000000,752,603552
786,121,0.019451,1.000000,968,604520
787,153,0.019354,1.000000,1224,605744
788,98,0.019257,1.000000,784,606528
789,156,0.019161,1.000000,1248,607776
790,130,0.019065,1.000000,1040,608816
791,97,0.018970,1.000000,776,609592
792,108,0.018875,1.000000,864,610456
793,97,0.018780,1.000000,776,611232
794,154,0.018686,1.000000,1232,612464
795,156,0.018593,1.000000,1248,613712
796,97,0.018500,1.000000,776,614488
797,97,0.018408,1.000000,776,615264
798,158,0.018315,1.000000,1264,616528
799,110,0.018224,1.000000,880,617408
800,97,0.018133,1.000000,776,618184
801,99,0.018042,1.000000,792,618976
802,156,0.017952,1.000000,1248,620224
803,96,0.017862,1.000000,768,620992
804,158,0.017773,1.000000,1264,622256
805,99,0.017684,1.000000,792,623048
806,97,0.017596,1.000000,776,623824
807,157,0.017508,1.000000,1256,625080
808,97,0.017420,1.000000,776,625856
809,96,0.017333,1.000000,768,626624
810,97,0.017246,1.000000,776,627400
811,97,0.017160,1.000000,776,628176
812,97,0.017074,1.000000,776,628952
813,99,0.016989,1.000000,792,629744
814,141,0.016904,1.000000,1128,630872
815,136,0.016819,1.000000,1088,631960
816,116,0.016735,1.000000,928,632888
817,122,0.016652,1.000000,976,633864
818,97,0.016568,1.000000,776,634640
819,99,0.016486,1.000000,792,635432
820,99,0.016403,1.000000,792,636224
821,156,0.016321,1.000000,1248,637472
822,155,0.016239,1.000000,1240,638712
823,157,0.016158,1.000000,1256,639968
824,98,0.016078,1.000000,784,640752
825,155,0.015997,1.000000,1240,641992
826,96,0.015917,1.000000,768,642760
827,97,0.015838,1.000000,776,643536
828,97,0.015758,1.000000,776,644312
829,99,0.015680,1.000000,792,645104
830,99,0.015601,1.000000,792,645896
831,99,0.015523,1.000000,792,646688
832,97,0.015446,1.000000,776,647464
833,99,0.015368,1.000000,792,648256
834,97,0.015291,1.000000,776,649032
835,97,0.015215,1.000000,776,649808
836,158,0.015139,1.000000,1264,651072
837,110,0.015063,1.000000,880,651952
838,156,0.014988,1.000000,1248,653200
839,158,0.014913,1.000000,1264,654464
840,98,0.014838,1.000000,784,655248
841,107,0.014764,1.000000,856,656104
842,155,0.014690,1.000000,1240,657344
843,99,0.014617,1.000000,792,658136
844,99,0.014544,1.000000,792,658928
845,156,0.014471,1.000000,1248,660176
846,97,0.014399,1.000000,776,660952
847,97,0.014327,1.000000,776,661728
848,99,0.014255,1.000000,792,662520
849,96,0.014184,1.000000,768,663288
850,96,0.014113,1.000000,768,664056
851,158,0.014042,1.000000,1264,665320
852,96,0.013972,1.000000,768,666088
853,154,0.013902,1.000000,1232,667320
854,99,0.013833,1.000000,792,668112
855,158,0.013764,1.000000,1264,669376
856,157,0.013695,1.000000,1256,670632
857,99,0.013626,1.000000,792,671424
858,158,0.013558,1.000000,1264,672688
859,99,0.013490,1.000000,792,673480
860,156,0.013423,1.000000,1248,674728
861,155,0.013356,1.000000,1240,675968
862,157,0.013289,1.000000,1256,677224
863,99,0.013223,1.000000,792,678016
864,158,0.013157,1.000000,1264,679280
865,158,0.013091,1.000000,1264,680544
866,97,0.013025,1.000000,776,681320
867,97,0.012960,1.000000,776,682096
868,99,0.012895,1.000000,792,682888
869,97,0.012831,1.000000,776,683664
870,158,0.012767,1.000000,1264,684928
871,97,0.012703,1.000000,776,685704
872,96,0.012639,1.000000,768,686472
873,156,0.012576,1.000000,1248,687720
874,158,0.012513,1.000000,1264,688984
875,99,0.012451,1.000000,792,689776
876,119,0.012389,1.000000,952,690728
877,158,0.012327,1.000000,1264,691992
878,99,0.012265,1.000000,792,692784
879,158,0.012204,1.000000,1264,694048
880,156,0.012143,1.000000,1248,695296
881,97,0.012082,1.000000,776,696072
882,97,0.012021,1.000000,776,696848
883,158,0.011961,1.000000,1264,698112
884,97,0.011902,1.000000,776,698888
885,158,0.011842,1.000000,1264,700152
886,158,0.011783,1.000000,1264,701416
887,158,0.011724,1.000000,1264,702680
888,99,0.011665,1.000000,792,703472
889,158,0.011607,1.000000,1264,704736
890,97,0.011549,1.000000,776,705512
891,99,0.011491,1.000000,792,706304
892,99,0.011434,1.000000,792,707096
893,97,0.011377,1.000000,776,707872
894,99,0.011320,1.000000,792,708664
895,157,0.011263,1.000000,1256,709920
896,99,0.011207,1.000000,792,710712
897,99,0.011151,1.000000,792,711504
898,158,0.011095,1.000000,1264,712768
899,157,0.011040,1.000000,1256,714024
900,114,0.010984,1.000000,912,714936
901,99,0.010929,1.000000,792,715728
902,99,0.010875,1.000000,792,716520
903,157,0.010820,1.000000,1256,717776
904,97,0.010766,1.000000,776,718552
905,97,0.010712,1.000000,776,719328
906,99,0.010659,1.000000,792,720120
907,158,0.010606,1.000000,1264,721384
908,97,0.010553,1.000000,776,722160
909,97,0.010500,1.000000,776,722936
910,99,0.010447,1.000000,792,723728
911,99,0.010395,1.000000,792,724520
912,97,0.010343,1.000000,776,725296
913,97,0.010291,1.000000,776,726072
914,123,0.010240,1.000000,984,727056
915,158,0.010189,1.000000,1264,728320
916,97,0.010138,1.000000,776,729096
917,99,0.010087,1.000000,792,729888
918,99,0.010037,1.000000,792,730680
919,97,0.010000,1.000000,776,731456
920,131,0.010000,1.000000,1048,732504
921,97,0.010000,1.000000,776,733280
922,97,0.010000,1.000000,776,734056
923,99,0.010000,1.000000,792,734848
924,119,0.010000,1.000000,952,735800
925,126,0.010000,1.000000,1008,736808
926,157,0.010000,1.000000,1256,738064
927,99,0.010000,1.000000,792,738856
928,97,0.010000,1.000000,776,739632
929,97,0.010000,1.000000,776,740408
930,99,0.010000,1.000000,792,741200
931,97,0.010000,1.000000,776,741976
932,158,0.010000,1.000000,1264,743240
933,97,0.010000,1.000000,776,744016
934,99,0.010000,1.000000,792,744808
935,99,0.010000,1.000000,792,745600
936,97,0.010000,1.000000,776,746376
937,99,0.010000,1.000000,792,747168
938,99,0.010000,1.000000,792,747960
939,97,0.010000,1.000000,776,748736
940,99,0.010000,1.000000,792,749528
941,158,0.010000,1.000000,1264,750792
942,97,0.010000,1.000000,776,751568
943,97,0.010000,1.000000,776,752344
944,99,0.010000,1.000000,792,753136
945,97,0.010000,1.000000,776,753912
946,158,0.010000,1.000000,1264,755176
947,97,0.010000,1.000000,776,755952
948,99,0.010000,1.000000,792,756744
949,99,0.010000,1.000000,792,757536
950,99,0.010000,1.000000,792,758328
951,156,0.010000,1.000000,1248,759576
952,157,0.010000,1.000000,1256,760832
953,131,0.010000,1.000000,1048,761880
954,114,0.010000,1.000000,912,762792
955,99,0.010000,1.000000,792,763584
956,157,0.010000,1.000000,1256,764840
957,157,0.010000,1.000000,1256,766096
958,96,0.010000,1.000000,768,766864
959,99,0.010000,1.000000,792,767656
960,157,0.010000,1.000000,1256,768912
961,137,0.010000,1.000000,1096,770008
962,157,0.010000,1.000000,1256,771264
963,96,0.010000,1.000000,768,772032
964,158,0.010000,1.000000,1264,773296
965,158,0.010000,1.000000,1264,774560
966,99,0.010000,1.000000,792,775352
967,97,0.010000,1.000000,776,776128
968,158,0.010000,1.000000,1264,777392
969,157,0.010000,1.000000,1256,778648
970,99,0.010000,1.000000,792,779440
971,97,0.010000,1.000000,776,780216
972,97,0.010000,1.000000,776,780992
973,158,0.010000,1.000000,1264,782256
974,96,0.010000,1.000000,768,783024
975,98,0.010000,1.000000,784,783808
976,158,0.010000,1.000000,1264,785072
977,99,0.010000,1.000000,792,785864
978,97,0.010000,1.000000,776,786640
979,99,0.010000,1.000000,792,787432
980,158,0.010000,1.000000,1264,788696
981,99,0.010000,1.000000,792,789488
982,97,0.010000,1.000000,776,790264
983,97,0.010000,1.000000,776,791040
984,99,0.010000,1.000000,792,791832
985,99,0.010000,1.000000,792,792624
986,99,0.010000,1.000000,792,793416
987,99,0.010000,1.000000,792,794208
988,94,0.010000,1.000000,752,794960
989,157,0.010000,1.000000,1256,796216
990,97,0.010000,1.000000,776,796992
991,99,0.010000,1.000000,792,797784
992,97,0.010000,1.000000,776,798560
993,96,0.010000,1.000000,768,799328
994,158,0.010000,1.000000,1264,800592
995,157,0.010000,1.000000,1256,801848
996,97,0.010000,1.000000,776,802624
997,99,0.010000,1.000000,792,803416
998,99,0.010000,1.000000,792,804208
999,158,0.010000,1.000000,1264,805472
1000,99,0.010000,1.000000,792,806264
1001,99,0.010000,1.000000,792,807056
1002,158,0.010000,1.000000,1264,808320
1003,156,0.010000,1.000000,1248,809568
1004,99,0.010000,1.000000,792,810360
1005,99,0.010000,1.000000,792,811152
1006,147,0.010000,1.000000,1176,812328
1007,99,0.010000,1.000000,792,813120
1008,97,0.010000,1.000000,776,813896
1009,99,0.010000,1.000000,792,814688
1010,99,0.010000,1.000000,792,815480
1011,97,0.010000,1.000000,776,816256
1012,158,0.010000,1.000000,1264,817520
1013,99,0.010000,1.000000,792,818312
1014,99,0.010000,1.000000,792,819104
1015,99,0.010000,1.000000,792,819896
1016,158,0.010000,1.000000,1264,821160
1017,158,0.010000,1.000000,1264,822424
1018,158,0.010000,1.000000,1264,823688
1019,127,0.010000,1.000000,1016,824704
1020,158,0.010000,1.000000,1264,825968
1021,142,0.010000,1.000000,1136,827104
1022,158,0.010000,1.000000,1264,828368
1023,99,0.010000,1.000000,792,829160
1024,99,0.010000,1.000000,792,829952
1025,97,0.010000,1.000000,776,830728
1026,99,0.010000,1.000000,792,831520
1027,157,0.010000,1.000000,1256,832776
1028,97,0.010000,1.000000,776,833552
1029,99,0.010000,1.000000,792,834344
1030,99,0.010000,1.000000,792,835136
1031,97,0.010000,1.000000,776,835912
1032,158,0.010000,1.000000,1264,837176
1033,97,0.010000,1.000000,776,837952
1034,99,0.010000,1.000000,792,838744
1035,157,0.010000,1.000000,1256,840000
1036,158,0.010000,1.000000,1264,841264
1037,99,0.010000,1.000000,792,842056
1038,98,0.010000,1.000000,784,842840
1039,99,0.010000,1.000000,792,843632
1040,99,0.010000,1.000000,792,844424
1041,99,0.010000,1.000000,792,845216
1042,156,0.010000,1.000000,1248,846464
1043,96,0.010000,1.000000,768,847232
1044,97,0.010000,1.000000,776,848008
1045,131,0.010000,1.000000,1048,849056
1046,99,0.010000,1.000000,792,849848
1047,157,0.010000,1.000000,1256,851104
1048,96,0.010000,1.000000,768,851872
1049,97,0.010000,1.000000,776,852648
1050,99,0.010000,1.000000,792,853440
1051,99,0.010000,1.000000,792,854232
1052,99,0.010000,1.000000,792,855024
1053,158,0.010000,1.000000,1264,856288
1054,99,0.010000,1.000000,792,857080
1055,158,0.010000,1.000000,1264,858344
1056,158,0.010000,1.000000,1264,859608
1057,156,0.010000,1.000000,1248,860856
1058,99,0.010000,1.000000,792,861648
1059,158,0.010000,1.000000,1264,862912
1060,97,0.010000,1.000000,776,863688
1061,99,0.010000,1.000000,792,864480
1062,158,0.010000,1.000000,1264,865744
1063,99,0.010000,1.000000,792,866536
1064,99,0.010000,1.000000,792,867328
1065,158,0.010000,1.000000,1264,868592
1066,97,0.010000,1.000000,776,869368
1067,157,0.010000,1.000000,1256,870624
1068,110,0.010000,1.000000,880,871504
1069,97,0.010000,1.000000,776,872280
1070,99,0.010000,1.000000,792,873072
1071,99,0.010000,1.000000,792,873864
1072,99,0.010000,1.000000,792,874656
1073,121,0.010000,1.000000,968,875624
1074,149,0.010000,1.000000,1192,876816
1075,155,0.010000,1.000000,1240,878056
1076,158,0.010000,1.000000,1264,879320
1077,99,0.010000,1.000000,792,880112
1078,97,0.010000,1.000000,776,880888
1079,97,0.010000,1.000000,776,881664
1080,125,0.010000,1.000000,1000,882664
1081,97,0.010000,1.000000,776,883440
1082,97,0.010000,1.000000,776,884216
1083,99,0.010000,1.000000,792,885008
1084,143,0.010000,1.000000,1144,886152
1085,158,0.010000,1.000000,1264,887416
1086,97,0.010000,1.000000,776,888192
1087,101,0.010000,1.000000,808,889000
1088,96,0.010000,1.000000,768,889768
1089,99,0.010000,1.000000,792,890560
1090,99,0.010000,1.000000,792,891352
1091,99,0.010000,1.000000,792,892144
1092,99,0.010000,1.000000,792,892936
1093,158,0.010000,1.000000,1264,894200
1094,97,0.010000,1.000000,776,894976
1095,99,0.010000,1.000000,792,895768
1096,99,0.010000,1.000000,792,896560
1097,157,0.010000,1.000000,1256,897816
1098,99,0.010000,1.000000,792,898608
1099,99,0.010000,1.000000,792,899400
1100,97,0.010000,1.000000,776,900176
1101,158,0.010000,1.000000,1264,901440
1102,158,0.010000,1.000000,1264,902704
1103,125,0.010000,1.000000,1000,903704
1104,99,0.010000,1.000000,792,904496
1105,99,0.010000,1.000000,792,905288
1106,157,0.010000,1.000000,1256,906544
1107,158,0.010000,1.000000,1264,907808
1108,99,0.010000,1.000000,792,908600
1109,157,0.010000,1.000000,1256,909856
1110,99,0.010000,1.000000,792,910648
1111,99,0.010000,1.000000,792,911440
1112,157,0.010000,1.000000,1256,912696
1113,97,0.010000,1.000000,776,913472
1114,109,0.010000,1.000000,872,914344
1115,97,0.010000,1.000000,776,915120
1116,96,0.010000,1.000000,768,915888
1117,156,0.010000,1.000000,1248,917136
1118,99,0.010000,1.000000,792,917928
1119,99,0.010000,1.000000,792,918720
1120,158,0.010000,1.000000,1264,919984
1121,158,0.010000,1.000000,1264,921248
1122,99,0.010000,1.000000,792,922040
1123,158,0.010000,1.000000,1264,923304
1124,134,0.010000,1.000000,1072,924376
1125,98,0.010000,1.000000,784,925160
1126,130,0.010000,1.000000,1040,926200
1127,97,0.010000,1.000000,776,926976
1128,97,0.010000,1.000000,776,927752
1129,157,0.010000,1.000000,1256,929008
1130,97,0.010000,1.000000,776,929784
1131,99,0.010000,1.000000,792,930576
1132,156,0.010000,1.000000,1248,931824
1133,100,0.010000,1.000000,800,932624
1134,156,0.010000,1.000000,1248,933872
1135,97,0.010000,1.000000,776,934648
1136,157,0.010000,1.000000,1256,935904
1137,99,0.010000,1.000000,792,936696
1138,99,0.010000,1.000000,792,937488
1139,99,0.010000,1.000000,792,938280
1140,156,0.010000,1.000000,1248,939528
1141,156,0.010000,1.000000,1248,940776
1142,97,0.010000,1.000000,776,941552
1143,96,0.010000,1.000000,768,942320
1144,99,0.010000,1.000000,792,943112
1145,156,0.010000,1.000000,1248,944360
1146,157,0.010000,1.000000,1256,945616
1147,97,0.010000,1.000000,776,946392
1148,97,0.010000,1.000000,776,947168
1149,97,0.010000,1.000000,776,947944
1150,106,0.010000,1.000000,848,948792
1151,158,0.010000,1.000000,1264,950056
1152,158,0.010000,1.000000,1264,951320
1153,158,0.010000,1.000000,1264,952584
1154,97,0.010000,1.000000,776,953360
1155,129,0.010000,1.000000,1032,954392
1156,158,0.010000,1.000000,1264,955656
1157,156,0.010000,1.000000,1248,956904
1158,99,0.010000,1.000000,792,957696
1159,97,0.010000,1.000000,776,958472
1160,97,0.010000,1.000000,776,959248
1161,158,0.010000,1.000000,1264,960512
1162,96,0.010000,1.000000,768,961280
1163,96,0.010000,1.000000,768,962048
1164,140,0.010000,1.000000,1120,963168
1165,97,0.010000,1.000000,776,963944
1166,157,0.010000,1.000000,1256,965200
1167,94,0.010000,1.000000,752,965952
1168,97,0.010000,1.000000,776,966728
1169,97,0.010000,1.000000,776,967504
1170,99,0.010000,1.000000,792,968296
1171,157,0.010000,1.000000,1256,969552
1172,99,0.010000,1.000000,792,970344
1173,97,0.010000,1.000000,776,971120
1174,96,0.010000,1.000000,768,971888
1175,97,0.010000,1.000000,776,972664
1176,99,0.010000,1.000000,792,973456
1177,157,0.010000,1.000000,1256,974712
1178,97,0.010000,1.000000,776,975488
1179,97,0.010000,1.000000,776,976264
1180,158,0.010000,1.000000,1264,977528
1181,156,0.010000,1.000000,1248,978776
1182,153,0.010000,1.000000,1224,980000
1183,96,0.010000,1.000000,768,980768
1184,97,0.010000,1.000000,776,981544
1185,158,0.010000,1.000000,1264,982808
1186,97,0.010000,1.000000,776,983584
1187,158,0.010000,1.000000,1264,984848
1188,158,0.010000,1.000000,1264,986112
1189,154,0.010000,1.000000,1232,987344
1190,96,0.010000,1.000000,768,988112
1191,99,0.010000,1.000000,792,988904
1192,156,0.010000,1.000000,1248,990152
1193,123,0.010000,1.000000,984,991136
1194,156,0.010000,1.000000,1248,992384
1195,97,0.010000,1.000000,776,993160
1196,117,0.010000,1.000000,936,994096
1197,157,0.010000,1.000000,1256,995352
1198,97,0.010000,1.000000,776,996128
1199,158,0.010000,1.000000,1264,997392
1200,97,0.010000,1.000000,776,998168
1201,97,0.010000,1.000000,776,998944
1202,97,0.010000,1.000000,776,999720
1203,99,0.010000,1.000000,792,1000512
1204,97,0.010000,1.000000,776,1001288
1205,97,0.010000,1.000000,776,1002064
1206,97,0.010000,1.000000,776,1002840
1207,99,0.010000,1.000000,792,1003632
1208,158,0.010000,1.000000,1264,1004896
1209,99,0.010000,1.000000,792,1005688
1210,99,0.010000,1.000000,792,1006480
1211,97,0.010000,1.000000,776,1007256
1212,99,0.010000,1.000000,792,1008048
1213,158,0.010000,1.000000,1264,1009312
1214,158,0.010000,1.000000,1264,1010576
1215,99,0.010000,1.000000,792,1011368
1216,99,0.010000,1.000000,792,1012160
1217,96,0.010000,1.000000,768,1012928
1218,97,0.010000,1.000000,776,1013704
1219,97,0.010000,1.000000,776,1014480
1220,155,0.010000,1.000000,1240,1015720
1221,157,0.010000,1.000000,1256,1016976
1222,158,0.010000,1.000000,1264,1018240
1223,97,0.010000,1.000000,776,1019016
1224,142,0.010000,1.000000,1136,1020152
1225,151,0.010000,1.000000,1208,1021360
1226,156,0.010000,1.000000,1248,1022608
1227,97,0.010000,1.000000,776,1023384
1228,97,0.010000,1.000000,776,1024160
1229,97,0.010000,1.000000,776,1024936
1230,158,0.010000,1.000000,1264,1026200
1231,99,0.010000,1.000000,792,1026992
1232,134,0.010000,1.000000,1072,1028064
1233,96,0.010000,1.000000,768,1028832
1234,97,0.010000,1.000000,776,1029608
1235,99,0.010000,1.000000,792,1030400
1236,158,0.010000,1.000000,1264,1031664
1237,99,0.010000,1.000000,792,1032456
1238,96,0.010000,1.000000,768,1033224
1239,158,0.010000,1.000000,1264,1034488
1240,99,0.010000,1.000000,792,1035280
1241,97,0.010000,1.000000,776,1036056
1242,97,0.010000,1.000000,776,1036832
1243,99,0.010000,1.000000,792,1037624
1244,158,0.010000,1.000000,1264,1038888
1245,97,0.010000,1.000000,776,1039664
1246,99,0.010000,1.000000,792,1040456
1247,97,0.010000,1.000000,776,1041232
1248,104,0.010000,1.000000,832,1042064
1249,158,0.010000,1.000000,1264,1043328
1250,156,0.010000,1.000000,1248,1044576
1251,123,0.010000,1.000000,984,1045560
1252,99,0.010000,1.000000,792,1046352
1253,97,0.010000,1.000000,776,1047128
1254,158,0.010000,1.000000,1264,1048392
1255,99,0.010000,1.000000,792,1049184
1256,99,0.010000,1.000000,792,1049976
1257,154,0.010000,1.000000,1232,1051208
1258,153,0.010000,1.000000,1224,1052432
1259,96,0.010000,1.000000,768,1053200
1260,158,0.010000,1.000000,1264,1054464
1261,157,0.010000,1.000000,1256,1055720
1262,157,0.010000,1.000000,1256,1056976
1263,97,0.010000,1.000000,776,1057752
1264,97,0.010000,1.000000,776,1058528
1265,158,0.010000,1.000000,1264,1059792
1266,99,0.010000,1.000000,792,1060584
1267,97,0.010000,1.000000,776,1061360
1268,158,0.010000,1.000000,1264,1062624
1269,158,0.010000,1.000000,1264,1063888
1270,99,0.010000,1.000000,792,1064680
1271,158,0.010000,1.000000,1264,1065944
1272,158,0.010000,1.000000,1264,1067208
1273,158,0.010000,1.000000,1264,1068472
1274,158,0.010000,1.000000,1264,1069736
1275,156,0.010000,1.000000,1248,1070984
1276,99,0.010000,1.000000,792,1071776
1277,158,0.010000,1.000000,1264,1073040
1278,157,0.010000,1.000000,1256,1074296
1279,97,0.010000,1.000000,776,1075072
1280,96,0.010000,1.000000,768,1075840
1281,156,0.010000,1.000000,1248,1077088
1282,97,0.010000,1.000000,776,1077864
1283,97,0.010000,1.000000,776,1078640
1284,157,0.010000,1.000000,1256,1079896
1285,158,0.010000,1.000000,1264,1081160
1286,138,0.010000,1.000000,1104,1082264
1287,158,0.010000,1.000000,1264,1083528
1288,99,0.010000,1.000000,792,1084320
1289,157,0.010000,1.000000,1256,1085576
1290,97,0.010000,1.000000,776,1086352
1291,154,0.010000,1.000000,1232,1087584
1292,97,0.010000,1.000000,776,1088360
1293,157,0.010000,1.000000,1256,1089616
1294,97,0.010000,1.000000,776,1090392
1295,99,0.010000,1.000000,792,1091184
1296,99,0.010000,1.000000,792,1091976
1297,97,0.010000,1.000000,776,1092752
1298,99,0.010000,1.000000,792,1093544
1299,97,0.010000,1.000000,776,1094320
1300,99,0.010000,1.000000,792,1095112
1301,158,0.010000,1.000000,1264,1096376
1302,158,0.010000,1.000000,1264,1097640
1303,154,0.010000,1.000000,1232,1098872
1304,157,0.010000,1.000000,1256,1100128
1305,157,0.010000,1.000000,1256,1101384
1306,99,0.010000,1.000000,792,1102176
1307,96,0.010000,1.000000,768,1102944
1308,99,0.010000,1.000000,792,1103736
1309,158,0.010000,1.000000,1264,1105000
1310,97,0.010000,1.000000,776,1105776
1311,158,0.010000,1.000000,1264,1107040
1312,99,0.010000,1.000000,792,1107832
1313,98,0.010000,1.000000,784,1108616
1314,97,0.010000,1.000000,776,1109392
1315,158,0.010000,1.000000,1264,1110656
1316,150,0.010000,1.000000,1200,1111856
1317,156,0.010000,1.000000,1248,1113104
1318,99,0.010000,1.000000,792,1113896
1319,156,0.010000,1.000000,1248,1115144
1320,158,0.010000,1.000000,1264,1116408
1321,158,0.010000,1.000000,1264,1117672
1322,97,0.010000,1.000000,776,1118448
1323,156,0.010000,1.000000,1248,1119696
1324,97,0.010000,1.000000,776,1120472
1325,99,0.010000,1.000000,792,1121264
1326,96,0.010000,1.000000,768,1122032
1327,97,0.010000,1.000000,776,1122808
1328,97,0.010000,1.000000,776,1123584
1329,156,0.010000,1.000000,1248,1124832
1330,158,0.010000,1.000000,1264,1126096
1331,97,0.010000,1.000000,776,1126872
1332,99,0.010000,1.000000,792,1127664
1333,97,0.010000,1.000000,776,1128440
1334,99,0.010000,1.000000,792,1129232
1335,96,0.010000,1.000000,768,1130000
1336,158,0.010000,1.000000,1264,1131264
1337,158,0.010000,1.000000,1264,1132528
1338,97,0.010000,1.000000,776,1133304
1339,158,0.010000,1.000000,1264,1134568
1340,97,0.010000,1.000000,776,1135344
1341,99,0.010000,1.000000,792,1136136
1342,158,0.010000,1.000000,1264,1137400
1343,158,0.010000,1.000000,1264,1138664
1344,94,0.010000,1.000000,752,1139416
1345,99,0.010000,1.000000,792,1140208
1346,97,0.010000,1.000000,776,1140984
1347,132,0.010000,1.000000,1056,1142040
1348,96,0.010000,1.000000,768,1142808
1349,158,0.010000,1.000000,1264,1144072
1350,99,0.010000,1.000000,792,1144864
1351,99,0.010000,1.000000,792,1145656
1352,97,0.010000,1.000000,776,1146432
1353,97,0.010000,1.000000,776,1147208
1354,158,0.010000,1.000000,1264,1148472
1355,156,0.010000,1.000000,1248,1149720
1356,99,0.010000,1.000000,792,1150512
1357,99,0.010000,1.000000,792,1151304
1358,97,0.010000,1.000000,776,1152080
1359,99,0.010000,1.000000,792,1152872
1360,99,0.010000,1.000000,792,1153664
1361,158,0.010000,1.000000,1264,1154928
1362,99,0.010000,1.000000,792,1155720
1363,99,0.010000,1.000000,792,1156512
1364,158,0.010000,1.000000,1264,1157776
1365,130,0.010000,1.000000,1040,1158816
1366,158,0.010000,1.000000,1264,1160080
1367,113,0.010000,1.000000,904,1160984
1368,123,0.010000,1.000000,984,1161968
1369,96,0.010000,1.000000,768,1162736
1370,99,0.010000,1.000000,792,1163528
1371,139,0.010000,1.000000,1112,1164640
1372,158,0.010000,1.000000,1264,1165904
1373,97,0.010000,1.000000,776,1166680
1374,98,0.010000,1.000000,784,1167464
1375,140,0.010000,1.000000,1120,1168584
1376,157,0.010000,1.000000,1256,1169840
1377,97,0.010000,1.000000,776,1170616
1378,157,0.010000,1.000000,1256,1171872
1379,97,0.010000,1.000000,776,1172648
1380,97,0.010000,1.000000,776,1173424
1381,99,0.010000,1.000000,792,1174216
1382,99,0.010000,1.000000,792,1175008
1383,97,0.010000,1.000000,776,1175784
1384,99,0.010000,1.000000,792,1176576
1385,157,0.010000,1.000000,1256,1177832
1386,97,0.010000,1.000000,776,1178608
1387,158,0.010000,1.000000,1264,1179872
1388,97,0.010000,1.000000,776,1180648
1389,99,0.010000,1.000000,792,1181440
1390,157,0.010000,1.000000,1256,1182696
1391,97,0.010000,1.000000,776,1183472
1392,155,0.010000,1.000000,1240,1184712
1393,156,0.010000,1.000000,1248,1185960
1394,158,0.010000,1.000000,1264,1187224
1395,97,0.010000,1.000000,776,1188000
1396,135,0.010000,1.000000,1080,1189080
1397,157,0.010000,1.000000,1256,1190336
1398,99,0.010000,1.000000,792,1191128
1399,157,0.010000,1.000000,1256,1192384
1400,158,0.010000,1.000000,1264,1193648
1401,97,0.010000,1.000000,776,1194424
1402,158,0.010000,1.000000,1264,1195688
1403,99,0.010000,1.000000,792,1196480
1404,158,0.010000,1.000000,1264,1197744
1405,119,0.010000,1.000000,952,1198696
1406,157,0.010000,1.000000,1256,1199952
1407,156,0.010000,1.000000,1248,1201200
1408,97,0.010000,1.000000,776,1201976
1409,129,0.010000,1.000000,1032,1203008
