episode,survival_steps_agent0,epsilon,intrinsic_weight,env_steps_all_agents,total_env_steps_cumulative
1402,97,0.010000,1.000000,776,1198776
1403,97,0.010000,1.000000,776,1199552
1404,99,0.010000,1.000000,792,1200344
1405,158,0.010000,1.000000,1264,1201608
1406,99,0.010000,1.000000,792,1202400
1407,99,0.010000,1.000000,792,1203192
1408,94,0.010000,1.000000,752,1203944
1409,99,0.010000,1.000000,792,1204736
1410,99,0.010000,1.000000,792,1205528
1411,156,0.010000,1.000000,1248,1206776
1412,158,0.010000,1.000000,1264,1208040
1413,99,0.010000,1.000000,792,1208832
1414,99,0.010000,1.000000,792,1209624
1415,97,0.010000,1.000000,776,1210400
1416,97,0.010000,1.000000,776,1211176
1417,158,0.010000,1.000000,1264,1212440
1418,99,0.010000,1.000000,792,1213232
1419,97,0.010000,1.000000,776,1214008
1420,158,0.010000,1.000000,1264,1215272
1421,158,0.010000,1.000000,1264,1216536
1422,99,0.010000,1.000000,792,1217328
1423,97,0.010000,1.000000,776,1218104
1424,97,0.010000,1.000000,776,1218880
1425,158,0.010000,1.000000,1264,1220144
1426,158,0.010000,1.000000,1264,1221408
1427,97,0.010000,1.000000,776,1222184
1428,156,0.010000,1.000000,1248,1223432
1429,158,0.010000,1.000000,1264,1224696
1430,97,0.010000,1.000000,776,1225472
1431,96,0.010000,1.000000,768,1226240
1432,99,0.010000,1.000000,792,1227032
1433,97,0.010000,1.000000,776,1227808
1434,157,0.010000,1.000000,1256,1229064
1435,99,0.010000,1.000000,792,1229856
1436,97,0.010000,1.000000,776,1230632
1437,97,0.010000,1.000000,776,1231408
1438,99,0.010000,1.000000,792,1232200
1439,97,0.010000,1.000000,776,1232976
1440,97,0.010000,1.000000,776,1233752
1441,158,0.010000,1.000000,1264,1235016
1442,96,0.010000,1.000000,768,1235784
1443,97,0.010000,1.000000,776,1236560
1444,124,0.010000,1.000000,992,1237552
1445,97,0.010000,1.000000,776,1238328
1446,139,0.010000,1.000000,1112,1239440
1447,158,0.010000,1.000000,1264,1240704
1448,99,0.010000,1.000000,792,1241496
1449,157,0.010000,1.000000,1256,1242752
1450,158,0.010000,1.000000,1264,1244016
1451,156,0.010000,1.000000,1248,1245264
1452,99,0.010000,1.000000,792,1246056
1453,97,0.010000,1.000000,776,1246832
1454,96,0.010000,1.000000,768,1247600
1455,99,0.010000,1.000000,792,1248392
1456,99,0.010000,1.000000,792,1249184
1457,158,0.010000,1.000000,1264,1250448
1458,97,0.010000,1.000000,776,1251224
1459,99,0.010000,1.000000,792,1252016
1460,99,0.010000,1.000000,792,1252808
1461,97,0.010000,1.000000,776,1253584
1462,99,0.010000,1.000000,792,1254376
1463,99,0.010000,1.000000,792,1255168
1464,158,0.010000,1.000000,1264,1256432
1465,99,0.010000,1.000000,792,1257224
1466,99,0.010000,1.000000,792,1258016
1467,97,0.010000,1.000000,776,1258792
1468,99,0.010000,1.000000,792,1259584
1469,138,0.010000,1.000000,1104,1260688
1470,97,0.010000,1.000000,776,1261464
1471,156,0.010000,1.000000,1248,1262712
1472,97,0.010000,1.000000,776,1263488
1473,156,0.010000,1.000000,1248,1264736
1474,97,0.010000,1.000000,776,1265512
1475,158,0.010000,1.000000,1264,1266776
1476,156,0.010000,1.000000,1248,1268024
1477,158,0.010000,1.000000,1264,1269288
1478,97,0.010000,1.000000,776,1270064
1479,157,0.010000,1.000000,1256,1271320
1480,99,0.010000,1.000000,792,1272112
1481,97,0.010000,1.000000,776,1272888
1482,97,0.010000,1.000000,776,1273664
1483,158,0.010000,1.000000,1264,1274928
1484,99,0.010000,1.000000,792,1275720
1485,97,0.010000,1.000000,776,1276496
1486,157,0.010000,1.000000,1256,1277752
1487,158,0.010000,1.000000,1264,1279016
1488,158,0.010000,1.000000,1264,1280280
1489,97,0.010000,1.000000,776,1281056
1490,158,0.010000,1.000000,1264,1282320
1491,156,0.010000,1.000000,1248,1283568
1492,157,0.010000,1.000000,1256,1284824
1493,99,0.010000,1.000000,792,1285616
1494,158,0.010000,1.000000,1264,1286880
1495,99,0.010000,1.000000,792,1287672
1496,158,0.010000,1.000000,1264,1288936
1497,115,0.010000,1.000000,920,1289856
1498,99,0.010000,1.000000,792,1290648
1499,148,0.010000,1.000000,1184,1291832
1500,143,0.010000,1.000000,1144,1292976
1501,97,0.010000,1.000000,776,1293752
1502,157,0.010000,1.000000,1256,1295008
1503,99,0.010000,1.000000,792,1295800
1504,157,0.010000,1.000000,1256,1297056
1505,158,0.010000,1.000000,1264,1298320
1506,158,0.010000,1.000000,1264,1299584
1507,157,0.010000,1.000000,1256,1300840
1508,99,0.010000,1.000000,792,1301632
1509,99,0.010000,1.000000,792,1302424
1510,97,0.010000,1.000000,776,1303200
1511,97,0.010000,1.000000,776,1303976
1512,158,0.010000,1.000000,1264,1305240
1513,158,0.010000,1.000000,1264,1306504
1514,97,0.010000,1.000000,776,1307280
1515,158,0.010000,1.000000,1264,1308544
1516,99,0.010000,1.000000,792,1309336
1517,134,0.010000,1.000000,1072,1310408
1518,157,0.010000,1.000000,1256,1311664
1519,156,0.010000,1.000000,1248,1312912
1520,97,0.010000,1.000000,776,1313688
1521,97,0.010000,1.000000,776,1314464
1522,99,0.010000,1.000000,792,1315256
1523,158,0.010000,1.000000,1264,1316520
1524,97,0.010000,1.000000,776,1317296
1525,97,0.010000,1.000000,776,1318072
1526,97,0.010000,1.000000,776,1318848
1527,158,0.010000,1.000000,1264,1320112
1528,99,0.010000,1.000000,792,1320904
1529,97,0.010000,1.000000,776,1321680
1530,97,0.010000,1.000000,776,1322456
1531,99,0.010000,1.000000,792,1323248
1532,158,0.010000,1.000000,1264,1324512
1533,153,0.010000,1.000000,1224,1325736
1534,158,0.010000,1.000000,1264,1327000
1535,98,0.010000,1.000000,784,1327784
1536,99,0.010000,1.000000,792,1328576
1537,99,0.010000,1.000000,792,1329368
1538,99,0.010000,1.000000,792,1330160
1539,156,0.010000,1.000000,1248,1331408
1540,97,0.010000,1.000000,776,1332184
1541,97,0.010000,1.000000,776,1332960
1542,158,0.010000,1.000000,1264,1334224
1543,99,0.010000,1.000000,792,1335016
1544,97,0.010000,1.000000,776,1335792
1545,96,0.010000,1.000000,768,1336560
1546,99,0.010000,1.000000,792,1337352
1547,99,0.010000,1.000000,792,1338144
1548,156,0.010000,1.000000,1248,1339392
1549,96,0.010000,1.000000,768,1340160
1550,158,0.010000,1.000000,1264,1341424
1551,99,0.010000,1.000000,792,1342216
1552,158,0.010000,1.000000,1264,1343480
1553,99,0.010000,1.000000,792,1344272
1554,158,0.010000,1.000000,1264,1345536
1555,158,0.010000,1.000000,1264,1346800
1556,97,0.010000,1.000000,776,1347576
1557,158,0.010000,1.000000,1264,1348840
1558,122,0.010000,1.000000,976,1349816
1559,157,0.010000,1.000000,1256,1351072
1560,99,0.010000,1.000000,792,1351864
1561,99,0.010000,1.000000,792,1352656
1562,97,0.010000,1.000000,776,1353432
1563,99,0.010000,1.000000,792,1354224
1564,158,0.010000,1.000000,1264,1355488
1565,97,0.010000,1.000000,776,1356264
1566,158,0.010000,1.000000,1264,1357528
1567,158,0.010000,1.000000,1264,1358792
1568,158,0.010000,1.000000,1264,1360056
1569,99,0.010000,1.000000,792,1360848
1570,97,0.010000,1.000000,776,1361624
1571,99,0.010000,1.000000,792,1362416
1572,99,0.010000,1.000000,792,1363208
1573,99,0.010000,1.000000,792,1364000
1574,97,0.010000,1.000000,776,1364776
1575,97,0.010000,1.000000,776,1365552
1576,135,0.010000,1.000000,1080,1366632
1577,137,0.010000,1.000000,1096,1367728
1578,155,0.010000,1.000000,1240,1368968
1579,158,0.010000,1.000000,1264,1370232
1580,158,0.010000,1.000000,1264,1371496
1581,97,0.010000,1.000000,776,1372272
1582,97,0.010000,1.000000,776,1373048
1583,97,0.010000,1.000000,776,1373824
1584,96,0.010000,1.000000,768,1374592
1585,158,0.010000,1.000000,1264,1375856
1586,154,0.010000,1.000000,1232,1377088
1587,97,0.010000,1.000000,776,1377864
1588,97,0.010000,1.000000,776,1378640
1589,108,0.010000,1.000000,864,1379504
1590,158,0.010000,1.000000,1264,1380768
1591,156,0.010000,1.000000,1248,1382016
1592,99,0.010000,1.000000,792,1382808
1593,96,0.010000,1.000000,768,1383576
1594,158,0.010000,1.000000,1264,1384840
1595,101,0.010000,1.000000,808,1385648
1596,97,0.010000,1.000000,776,1386424
1597,156,0.010000,1.000000,1248,1387672
1598,157,0.010000,1.000000,1256,1388928
1599,97,0.010000,1.000000,776,1389704
1600,99,0.010000,1.000000,792,1390496
1601,97,0.010000,1.000000,776,1391272
1602,156,0.010000,1.000000,1248,1392520
1603,97,0.010000,1.000000,776,1393296
1604,118,0.010000,1.000000,944,1394240
1605,97,0.010000,1.000000,776,1395016
1606,99,0.010000,1.000000,792,1395808
1607,157,0.010000,1.000000,1256,1397064
1608,99,0.010000,1.000000,792,1397856
1609,156,0.010000,1.000000,1248,1399104
1610,157,0.010000,1.000000,1256,1400360
1611,97,0.010000,1.000000,776,1401136
1612,158,0.010000,1.000000,1264,1402400
1613,97,0.010000,1.000000,776,1403176
1614,156,0.010000,1.000000,1248,1404424
1615,97,0.010000,1.000000,776,1405200
1616,158,0.010000,1.000000,1264,1406464
1617,99,0.010000,1.000000,792,1407256
1618,98,0.010000,1.000000,784,1408040
1619,99,0.010000,1.000000,792,1408832
1620,99,0.010000,1.000000,792,1409624
1621,97,0.010000,1.000000,776,1410400
1622,97,0.010000,1.000000,776,1411176
1623,97,0.010000,1.000000,776,1411952
1624,99,0.010000,1.000000,792,1412744
1625,97,0.010000,1.000000,776,1413520
1626,97,0.010000,1.000000,776,1414296
1627,99,0.010000,1.000000,792,1415088
1628,97,0.010000,1.000000,776,1415864
1629,158,0.010000,1.000000,1264,1417128
1630,97,0.010000,1.000000,776,1417904
1631,156,0.010000,1.000000,1248,1419152
1632,97,0.010000,1.000000,776,1419928
1633,97,0.010000,1.000000,776,1420704
1634,158,0.010000,1.000000,1264,1421968
1635,154,0.010000,1.000000,1232,1423200
1636,156,0.010000,1.000000,1248,1424448
1637,158,0.010000,1.000000,1264,1425712
1638,97,0.010000,1.000000,776,1426488
1639,158,0.010000,1.000000,1264,1427752
1640,156,0.010000,1.000000,1248,1429000
1641,96,0.010000,1.000000,768,1429768
1642,97,0.010000,1.000000,776,1430544
1643,158,0.010000,1.000000,1264,1431808
1644,99,0.010000,1.000000,792,1432600
1645,99,0.010000,1.000000,792,1433392
1646,105,0.010000,1.000000,840,1434232
1647,113,0.010000,1.000000,904,1435136
1648,158,0.010000,1.000000,1264,1436400
1649,158,0.010000,1.000000,1264,1437664
1650,157,0.010000,1.000000,1256,1438920
1651,97,0.010000,1.000000,776,1439696
1652,93,0.010000,1.000000,744,1440440
1653,158,0.010000,1.000000,1264,1441704
1654,97,0.010000,1.000000,776,1442480
1655,99,0.010000,1.000000,792,1443272
1656,97,0.010000,1.000000,776,1444048
1657,97,0.010000,1.000000,776,1444824
1658,157,0.010000,1.000000,1256,1446080
1659,99,0.010000,1.000000,792,1446872
1660,98,0.010000,1.000000,784,1447656
1661,97,0.010000,1.000000,776,1448432
1662,97,0.010000,1.000000,776,1449208
1663,97,0.010000,1.000000,776,1449984
1664,158,0.010000,1.000000,1264,1451248
1665,99,0.010000,1.000000,792,1452040
1666,97,0.010000,1.000000,776,1452816
1667,97,0.010000,1.000000,776,1453592
1668,96,0.010000,1.000000,768,1454360
1669,97,0.010000,1.000000,776,1455136
1670,99,0.010000,1.000000,792,1455928
1671,99,0.010000,1.000000,792,1456720
1672,97,0.010000,1.000000,776,1457496
1673,97,0.010000,1.000000,776,1458272
1674,158,0.010000,1.000000,1264,1459536
1675,99,0.010000,1.000000,792,1460328
1676,97,0.010000,1.000000,776,1461104
1677,99,0.010000,1.000000,792,1461896
1678,99,0.010000,1.000000,792,1462688
1679,99,0.010000,1.000000,792,1463480
1680,158,0.010000,1.000000,1264,1464744
1681,97,0.010000,1.000000,776,1465520
1682,97,0.010000,1.000000,776,1466296
1683,99,0.010000,1.000000,792,1467088
1684,97,0.010000,1.000000,776,1467864
1685,97,0.010000,1.000000,776,1468640
1686,156,0.010000,1.000000,1248,1469888
1687,99,0.010000,1.000000,792,1470680
1688,119,0.010000,1.000000,952,1471632
1689,158,0.010000,1.000000,1264,1472896
1690,157,0.010000,1.000000,1256,1474152
1691,97,0.010000,1.000000,776,1474928
1692,99,0.010000,1.000000,792,1475720
1693,157,0.010000,1.000000,1256,1476976
1694,158,0.010000,1.000000,1264,1478240
1695,158,0.010000,1.000000,1264,1479504
1696,158,0.010000,1.000000,1264,1480768
1697,99,0.010000,1.000000,792,1481560
1698,158,0.010000,1.000000,1264,1482824
1699,156,0.010000,1.000000,1248,1484072
1700,157,0.010000,1.000000,1256,1485328
1701,97,0.010000,1.000000,776,1486104
1702,97,0.010000,1.000000,776,1486880
1703,97,0.010000,1.000000,776,1487656
1704,97,0.010000,1.000000,776,1488432
1705,97,0.010000,1.000000,776,1489208
1706,156,0.010000,1.000000,1248,1490456
1707,158,0.010000,1.000000,1264,1491720
1708,142,0.010000,1.000000,1136,1492856
1709,99,0.010000,1.000000,792,1493648
1710,96,0.010000,1.000000,768,1494416
1711,97,0.010000,1.000000,776,1495192
1712,96,0.010000,1.000000,768,1495960
1713,158,0.010000,1.000000,1264,1497224
1714,158,0.010000,1.000000,1264,1498488
1715,158,0.010000,1.000000,1264,1499752
1716,156,0.010000,1.000000,1248,1501000
1717,158,0.010000,1.000000,1264,1502264
1718,158,0.010000,1.000000,1264,1503528
1719,97,0.010000,1.000000,776,1504304
1720,99,0.010000,1.000000,792,1505096
1721,158,0.010000,1.000000,1264,1506360
1722,97,0.010000,1.000000,776,1507136
1723,158,0.010000,1.000000,1264,1508400
1724,98,0.010000,1.000000,784,1509184
1725,157,0.010000,1.000000,1256,1510440
1726,158,0.010000,1.000000,1264,1511704
1727,156,0.010000,1.000000,1248,1512952
1728,99,0.010000,1.000000,792,1513744
1729,158,0.010000,1.000000,1264,1515008
1730,158,0.010000,1.000000,1264,1516272
1731,158,0.010000,1.000000,1264,1517536
1732,97,0.010000,1.000000,776,1518312
1733,96,0.010000,1.000000,768,1519080
1734,97,0.010000,1.000000,776,1519856
1735,97,0.010000,1.000000,776,1520632
1736,158,0.010000,1.000000,1264,1521896
1737,158,0.010000,1.000000,1264,1523160
1738,107,0.010000,1.000000,856,1524016
1739,158,0.010000,1.000000,1264,1525280
1740,157,0.010000,1.000000,1256,1526536
1741,97,0.010000,1.000000,776,1527312
1742,97,0.010000,1.000000,776,1528088
1743,158,0.010000,1.000000,1264,1529352
1744,158,0.010000,1.000000,1264,1530616
1745,158,0.010000,1.000000,1264,1531880
1746,156,0.010000,1.000000,1248,1533128
1747,157,0.010000,1.000000,1256,1534384
1748,97,0.010000,1.000000,776,1535160
1749,158,0.010000,1.000000,1264,1536424
1750,97,0.010000,1.000000,776,1537200
1751,158,0.010000,1.000000,1264,1538464
1752,97,0.010000,1.000000,776,1539240
1753,99,0.010000,1.000000,792,1540032
1754,97,0.010000,1.000000,776,1540808
1755,97,0.010000,1.000000,776,1541584
1756,99,0.010000,1.000000,792,1542376
1757,158,0.010000,1.000000,1264,1543640
1758,96,0.010000,1.000000,768,1544408
1759,99,0.010000,1.000000,792,1545200
1760,158,0.010000,1.000000,1264,1546464
1761,97,0.010000,1.000000,776,1547240
1762,97,0.010000,1.000000,776,1548016
1763,97,0.010000,1.000000,776,1548792
1764,96,0.010000,1.000000,768,1549560
1765,156,0.010000,1.000000,1248,1550808
1766,97,0.010000,1.000000,776,1551584
1767,158,0.010000,1.000000,1264,1552848
1768,157,0.010000,1.000000,1256,1554104
1769,97,0.010000,1.000000,776,1554880
1770,97,0.010000,1.000000,776,1555656
1771,99,0.010000,1.000000,792,1556448
1772,97,0.010000,1.000000,776,1557224
1773,97,0.010000,1.000000,776,1558000
1774,158,0.010000,1.000000,1264,1559264
1775,147,0.010000,1.000000,1176,1560440
1776,158,0.010000,1.000000,1264,1561704
1777,156,0.010000,1.000000,1248,1562952
1778,159,0.010000,1.000000,1272,1564224
1779,158,0.010000,1.000000,1264,1565488
1780,157,0.010000,1.000000,1256,1566744
1781,97,0.010000,1.000000,776,1567520
1782,99,0.010000,1.000000,792,1568312
1783,99,0.010000,1.000000,792,1569104
1784,97,0.010000,1.000000,776,1569880
1785,158,0.010000,1.000000,1264,1571144
1786,97,0.010000,1.000000,776,1571920
1787,98,0.010000,1.000000,784,1572704
1788,99,0.010000,1.000000,792,1573496
1789,99,0.010000,1.000000,792,1574288
1790,158,0.010000,1.000000,1264,1575552
1791,157,0.010000,1.000000,1256,1576808
1792,97,0.010000,1.000000,776,1577584
1793,112,0.010000,1.000000,896,1578480
1794,158,0.010000,1.000000,1264,1579744
1795,156,0.010000,1.000000,1248,1580992
1796,158,0.010000,1.000000,1264,1582256
1797,99,0.010000,1.000000,792,1583048
1798,97,0.010000,1.000000,776,1583824
1799,158,0.010000,1.000000,1264,1585088
1800,99,0.010000,1.000000,792,1585880
1801,99,0.010000,1.000000,792,1586672
1802,97,0.010000,1.000000,776,1587448
1803,99,0.010000,1.000000,792,1588240
1804,113,0.010000,1.000000,904,1589144
1805,124,0.010000,1.000000,992,1590136
1806,158,0.010000,1.000000,1264,1591400
1807,157,0.010000,1.000000,1256,1592656
1808,99,0.010000,1.000000,792,1593448
1809,156,0.010000,1.000000,1248,1594696
1810,97,0.010000,1.000000,776,1595472
1811,97,0.010000,1.000000,776,1596248
1812,158,0.010000,1.000000,1264,1597512
1813,158,0.010000,1.000000,1264,1598776
1814,115,0.010000,1.000000,920,1599696
1815,97,0.010000,1.000000,776,1600472
1816,99,0.010000,1.000000,792,1601264
1817,97,0.010000,1.000000,776,1602040
1818,99,0.010000,1.000000,792,1602832
1819,97,0.010000,1.000000,776,1603608
1820,154,0.010000,1.000000,1232,1604840
1821,97,0.010000,1.000000,776,1605616
1822,97,0.010000,1.000000,776,1606392
1823,158,0.010000,1.000000,1264,1607656
1824,99,0.010000,1.000000,792,1608448
1825,157,0.010000,1.000000,1256,1609704
1826,158,0.010000,1.000000,1264,1610968
1827,97,0.010000,1.000000,776,1611744
1828,96,0.010000,1.000000,768,1612512
1829,96,0.010000,1.000000,768,1613280
1830,99,0.010000,1.000000,792,1614072
1831,97,0.010000,1.000000,776,1614848
1832,97,0.010000,1.000000,776,1615624
1833,97,0.010000,1.000000,776,1616400
1834,156,0.010000,1.000000,1248,1617648
1835,97,0.010000,1.000000,776,1618424
1836,97,0.010000,1.000000,776,1619200
1837,96,0.010000,1.000000,768,1619968
1838,97,0.010000,1.000000,776,1620744
1839,158,0.010000,1.000000,1264,1622008
1840,156,0.010000,1.000000,1248,1623256
1841,97,0.010000,1.000000,776,1624032
1842,97,0.010000,1.000000,776,1624808
1843,97,0.010000,1.000000,776,1625584
1844,158,0.010000,1.000000,1264,1626848
1845,97,0.010000,1.000000,776,1627624
1846,158,0.010000,1.000000,1264,1628888
1847,97,0.010000,1.000000,776,1629664
1848,97,0.010000,1.000000,776,1630440
1849,99,0.010000,1.000000,792,1631232
1850,157,0.010000,1.000000,1256,1632488
1851,157,0.010000,1.000000,1256,1633744
1852,156,0.010000,1.000000,1248,1634992
1853,158,0.010000,1.000000,1264,1636256
1854,158,0.010000,1.000000,1264,1637520
1855,157,0.010000,1.000000,1256,1638776
1856,97,0.010000,1.000000,776,1639552
1857,97,0.010000,1.000000,776,1640328
1858,158,0.010000,1.000000,1264,1641592
1859,96,0.010000,1.000000,768,1642360
1860,97,0.010000,1.000000,776,1643136
1861,96,0.010000,1.000000,768,1643904
1862,97,0.010000,1.000000,776,1644680
1863,158,0.010000,1.000000,1264,1645944
1864,99,0.010000,1.000000,792,1646736
1865,158,0.010000,1.000000,1264,1648000
1866,96,0.010000,1.000000,768,1648768
1867,154,0.010000,1.000000,1232,1650000
1868,99,0.010000,1.000000,792,1650792
1869,156,0.010000,1.000000,1248,1652040
1870,97,0.010000,1.000000,776,1652816
1871,97,0.010000,1.000000,776,1653592
1872,97,0.010000,1.000000,776,1654368
1873,157,0.010000,1.000000,1256,1655624
1874,97,0.010000,1.000000,776,1656400
1875,158,0.010000,1.000000,1264,1657664
1876,97,0.010000,1.000000,776,1658440
1877,97,0.010000,1.000000,776,1659216
1878,97,0.010000,1.000000,776,1659992
1879,97,0.010000,1.000000,776,1660768
1880,97,0.010000,1.000000,776,1661544
1881,158,0.010000,1.000000,1264,1662808
1882,141,0.010000,1.000000,1128,1663936
1883,157,0.010000,1.000000,1256,1665192
1884,99,0.010000,1.000000,792,1665984
1885,156,0.010000,1.000000,1248,1667232
1886,97,0.010000,1.000000,776,1668008
1887,157,0.010000,1.000000,1256,1669264
1888,97,0.010000,1.000000,776,1670040
1889,157,0.010000,1.000000,1256,1671296
1890,112,0.010000,1.000000,896,1672192
1891,97,0.010000,1.000000,776,1672968
1892,157,0.010000,1.000000,1256,1674224
1893,97,0.010000,1.000000,776,1675000
1894,158,0.010000,1.000000,1264,1676264
1895,101,0.010000,1.000000,808,1677072
1896,97,0.010000,1.000000,776,1677848
1897,99,0.010000,1.000000,792,1678640
1898,158,0.010000,1.000000,1264,1679904
1899,157,0.010000,1.000000,1256,1681160
1900,158,0.010000,1.000000,1264,1682424
1901,98,0.010000,1.000000,784,1683208
1902,158,0.010000,1.000000,1264,1684472
1903,97,0.010000,1.000000,776,1685248
1904,96,0.010000,1.000000,768,1686016
1905,97,0.010000,1.000000,776,1686792
1906,97,0.010000,1.000000,776,1687568
1907,97,0.010000,1.000000,776,1688344
1908,158,0.010000,1.000000,1264,1689608
1909,97,0.010000,1.000000,776,1690384
1910,157,0.010000,1.000000,1256,1691640
1911,158,0.010000,1.000000,1264,1692904
1912,97,0.010000,1.000000,776,1693680
1913,97,0.010000,1.000000,776,1694456
1914,145,0.010000,1.000000,1160,1695616
1915,118,0.010000,1.000000,944,1696560
1916,97,0.010000,1.000000,776,1697336
1917,158,0.010000,1.000000,1264,1698600
1918,158,0.010000,1.000000,1264,1699864
1919,158,0.010000,1.000000,1264,1701128
1920,158,0.010000,1.000000,1264,1702392
1921,153,0.010000,1.000000,1224,1703616
1922,97,0.010000,1.000000,776,1704392
1923,158,0.010000,1.000000,1264,1705656
1924,131,0.010000,1.000000,1048,1706704
1925,97,0.010000,1.000000,776,1707480
1926,99,0.010000,1.000000,792,1708272
1927,99,0.010000,1.000000,792,1709064
1928,158,0.010000,1.000000,1264,1710328
1929,97,0.010000,1.000000,776,1711104
1930,97,0.010000,1.000000,776,1711880
1931,97,0.010000,1.000000,776,1712656
1932,158,0.010000,1.000000,1264,1713920
1933,97,0.010000,1.000000,776,1714696
1934,96,0.010000,1.000000,768,1715464
1935,96,0.010000,1.000000,768,1716232
1936,158,0.010000,1.000000,1264,1717496
1937,97,0.010000,1.000000,776,1718272
1938,156,0.010000,1.000000,1248,1719520
1939,126,0.010000,1.000000,1008,1720528
1940,158,0.010000,1.000000,1264,1721792
1941,156,0.010000,1.000000,1248,1723040
1942,158,0.010000,1.000000,1264,1724304
1943,97,0.010000,1.000000,776,1725080
1944,155,0.010000,1.000000,1240,1726320
1945,158,0.010000,1.000000,1264,1727584
1946,158,0.010000,1.000000,1264,1728848
1947,158,0.010000,1.000000,1264,1730112
1948,158,0.010000,1.000000,1264,1731376
1949,155,0.010000,1.000000,1240,1732616
1950,96,0.010000,1.000000,768,1733384
1951,158,0.010000,1.000000,1264,1734648
1952,97,0.010000,1.000000,776,1735424
1953,97,0.010000,1.000000,776,1736200
1954,97,0.010000,1.000000,776,1736976
1955,158,0.010000,1.000000,1264,1738240
1956,96,0.010000,1.000000,768,1739008
1957,97,0.010000,1.000000,776,1739784
1958,158,0.010000,1.000000,1264,1741048
1959,156,0.010000,1.000000,1248,1742296
1960,97,0.010000,1.000000,776,1743072
1961,96,0.010000,1.000000,768,1743840
1962,143,0.010000,1.000000,1144,1744984
1963,157,0.010000,1.000000,1256,1746240
1964,158,0.010000,1.000000,1264,1747504
1965,97,0.010000,1.000000,776,1748280
1966,97,0.010000,1.000000,776,1749056
1967,158,0.010000,1.000000,1264,1750320
1968,97,0.010000,1.000000,776,1751096
1969,97,0.010000,1.000000,776,1751872
1970,96,0.010000,1.000000,768,1752640
1971,97,0.010000,1.000000,776,1753416
1972,97,0.010000,1.000000,776,1754192
1973,157,0.010000,1.000000,1256,1755448
1974,111,0.010000,1.000000,888,1756336
1975,158,0.010000,1.000000,1264,1757600
1976,97,0.010000,1.000000,776,1758376
1977,97,0.010000,1.000000,776,1759152
1978,156,0.010000,1.000000,1248,1760400
1979,97,0.010000,1.000000,776,1761176
1980,97,0.010000,1.000000,776,1761952
1981,97,0.010000,1.000000,776,1762728
1982,97,0.010000,1.000000,776,1763504
1983,97,0.010000,1.000000,776,1764280
1984,96,0.010000,1.000000,768,1765048
1985,97,0.010000,1.000000,776,1765824
1986,157,0.010000,1.000000,1256,1767080
1987,158,0.010000,1.000000,1264,1768344
1988,158,0.010000,1.000000,1264,1769608
1989,158,0.010000,1.000000,1264,1770872
1990,158,0.010000,1.000000,1264,1772136
1991,157,0.010000,1.000000,1256,1773392
1992,158,0.010000,1.000000,1264,1774656
1993,142,0.010000,1.000000,1136,1775792
1994,157,0.010000,1.000000,1256,1777048
1995,157,0.010000,1.000000,1256,1778304
1996,158,0.010000,1.000000,1264,1779568
1997,97,0.010000,1.000000,776,1780344
1998,158,0.010000,1.000000,1264,1781608
1999,105,0.010000,1.000000,840,1782448
2000,97,0.010000,1.000000,776,1783224
2001,157,0.010000,1.000000,1256,1784480
2002,156,0.010000,1.000000,1248,1785728
2003,157,0.010000,1.000000,1256,1786984
2004,158,0.010000,1.000000,1264,1788248
2005,98,0.010000,1.000000,784,1789032
2006,97,0.010000,1.000000,776,1789808
2007,157,0.010000,1.000000,1256,1791064
2008,97,0.010000,1.000000,776,1791840
2009,97,0.010000,1.000000,776,1792616
2010,156,0.010000,1.000000,1248,1793864
2011,97,0.010000,1.000000,776,1794640
2012,158,0.010000,1.000000,1264,1795904
2013,158,0.010000,1.000000,1264,1797168
2014,158,0.010000,1.000000,1264,1798432
2015,158,0.010000,1.000000,1264,1799696
2016,119,0.010000,1.000000,952,1800648
2017,94,0.010000,1.000000,752,1801400
2018,157,0.010000,1.000000,1256,1802656
2019,158,0.010000,1.000000,1264,1803920
2020,97,0.010000,1.000000,776,1804696
2021,97,0.010000,1.000000,776,1805472
2022,99,0.010000,1.000000,792,1806264
2023,97,0.010000,1.000000,776,1807040
2024,158,0.010000,1.000000,1264,1808304
2025,96,0.010000,1.000000,768,1809072
2026,113,0.010000,1.000000,904,1809976
2027,97,0.010000,1.000000,776,1810752
2028,97,0.010000,1.000000,776,1811528
2029,97,0.010000,1.000000,776,1812304
2030,97,0.010000,1.000000,776,1813080
2031,158,0.010000,1.000000,1264,1814344
2032,155,0.010000,1.000000,1240,1815584
2033,97,0.010000,1.000000,776,1816360
2034,158,0.010000,1.000000,1264,1817624
2035,97,0.010000,1.000000,776,1818400
2036,158,0.010000,1.000000,1264,1819664
2037,97,0.010000,1.000000,776,1820440
2038,97,0.010000,1.000000,776,1821216
2039,96,0.010000,1.000000,768,1821984
2040,97,0.010000,1.000000,776,1822760
2041,128,0.010000,1.000000,1024,1823784
2042,158,0.010000,1.000000,1264,1825048
2043,97,0.010000,1.000000,776,1825824
2044,158,0.010000,1.000000,1264,1827088
2045,157,0.010000,1.000000,1256,1828344
2046,155,0.010000,1.000000,1240,1829584
2047,158,0.010000,1.000000,1264,1830848
2048,157,0.010000,1.000000,1256,1832104
2049,99,0.010000,1.000000,792,1832896
2050,97,0.010000,1.000000,776,1833672
2051,97,0.010000,1.000000,776,1834448
2052,97,0.010000,1.000000,776,1835224
